x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
929.1397,1141.4055,438.2407,1236.5935,2957.34639943,861.601302724,3431.85114142,5014.77442784,4001.07758088,3235.79814824,0.049999997,1.0,169.877755888,500.042581732,502.080760975,0.995940535065,0.165999650955,524.928312391,169.026218229,169.877755888,-320662.136347,-209279.420529,-35401.342716,-48779.7215251,476.212226384,509.557507781,524.928312391
431.60037,1175.3878,693.35803,1148.4019,1744.60421526,0.0,1305.42516124,3084.03563196,3084.03563196,2646.15935418,0.06,1.0,5.36024002153,263.145038653,264.132950026,0.996259795028,0.144000053406,3325.32836114,-5.88611220291,-5.36024002153,-221592.686087,-73704.7837256,0.0,0.0,3256.04825259,3308.38386495,3322.26925308
824.2368,1276.3352,543.49677,1316.3143,1944.54377497,634.887689624,1779.29081657,3343.4637922,1779.29081657,634.887689624,0.049999997,1.0,172.621097998,283.572376795,283.680169079,0.999620021786,0.105000019073,2098.59505941,171.895223796,172.621097998,-317429.011341,-194895.513294,-108716.377731,-152040.972875,2081.54325462,2086.81996082,2098.59505941
353.67252,1375.2837,631.41534,1326.3092,2360.46315763,839.263059002,2606.58275613,3584.96476356,3438.06105688,2431.69192746,0.07,1.0,10.1296019354,282.027615158,282.111788516,0.999701631192,0.130000114441,4947.0469489,-10.0001894937,-10.1296019354,-445681.317986,-198619.520039,-49846.4705209,-159473.031053,4804.39586066,4850.3157177,4918.79922749
367.65958,1343.3003,909.1582,1327.3087,4009.16582639,2282.20555058,5232.84744805,5782.26803638,5548.90918929,3694.34486857,0.04,1.0,1.21591266384,541.734701429,542.823194039,0.997994756633,0.133999824524,2403.04281683,-1.69157394848,-1.21591266384,-645322.072209,-321270.034676,-130556.13872,-225489.367092,2390.42544684,2397.09575164,2400.52938598
900.1665,1277.3347,677.7581,1301.196,2668.76463166,1140.29082766,1895.94144356,4264.60530715,1895.94144356,4264.60530715,0.049999997,1.0,1.04608292842,223.68472909,232.501797563,0.962077418045,0.0819997787476,2194.02439837,173.876390092,1.04608292842,-260494.305963,-114231.494776,-65179.2069298,-114231.494776,2112.16660413,2112.60824015,2194.02439837
392.63644,1362.2904,838.91205,1318.0282,3729.67848095,559.2382274,4010.31733009,6559.91628839,5091.64158273,6559.91628839,0.04,1.0,5.53517505575,448.465229901,449.158125237,0.998457346539,0.151000022888,2941.37322757,-5.66414637975,-5.53517505575,-415167.799382,-230809.93365,-31813.7598559,-180639.255181,2849.78896537,2886.79447252,2929.90045884
835.2266,1350.2966,347.67807,1409.266,4204.68944213,3514.36240978,4918.11248783,5440.33444651,4918.11248783,3514.36240978,0.07,1.0,77.8899371875,491.101780939,495.885712186,0.990352754416,0.0929999351501,1478.04521749,173.103527379,77.8899371875,-415708.635421,-406333.62154,-332864.509359,-406333.62154,1414.88550093,1450.45726723,1478.04521749
355.6707,1502.2175,638.58844,1446.3485,1994.71272192,1019.0233984,1819.98546764,3245.4466435,3245.4466435,3302.58454833,0.049999997,1.0,13.9924530998,288.381332211,289.819045681,0.995039271948,0.143000364304,5972.51789609,-11.1707224032,-13.9924530998,-187603.813951,-111049.994627,-58591.6326147,-58591.6326147,5783.09745956,5854.6325836,5918.36838733
932.1369,1435.2524,556.02997,1433.6915,2407.23384216,2561.95714429,2635.7951937,2864.75966815,2606.86897155,3088.57330043,0.04,1.0,88.0504256672,376.11016897,381.871480736,0.984912956175,0.165000200272,1917.82215791,-179.762215313,-88.0504256672,-168191.794253,-165953.714498,-152322.702786,-152322.702786,1865.47068276,1891.00339143,1902.23069298
372.65494,1506.2155,690.3608,1461.2389,2214.96920521,1457.70647124,2115.9199554,3520.38123396,3520.38123396,4081.62539524,0.07,1.0,9.39142578585,320.873663653,321.506189986,0.998032615381,0.151000022888,5321.05522848,-8.05763638293,-9.39142578585,-202562.385666,-129562.372074,-89546.1842599,-89546.1842599,5188.56415674,5245.64880712,5281.01326445
867.197,1373.2847,555.48566,1387.2775,3104.95583624,1251.56269392,2435.69795943,5704.20272555,3343.46301319,5704.20272555,0.049999997,1.0,36.1821387904,312.025252081,313.936024748,0.993913496649,0.0929996967316,2250.08737131,177.429703701,-36.1821387904,-350611.826877,-203261.812117,-75787.9775096,-139933.225121,2206.8397898,2207.77981099,2250.08737131
849.2137,1164.3936,463.57077,1235.3566,3168.46024733,821.610840926,3909.16166608,4708.51987522,4499.23559066,2803.87413803,0.06,1.0,118.617260096,392.117605863,394.005829952,0.995207623987,0.134999990463,992.966303553,169.573515927,118.617260096,-520361.342072,-225455.217478,-48112.9469389,-198442.087889,926.856879812,970.003006077,992.966303553
288.73267,1290.3279,645.1493,1215.3629,2841.89375741,0.0,2899.84627817,5154.01834594,4162.80883657,5154.01834594,0.08,1.0,14.0856800599,364.21499882,365.409864838,0.996730066338,0.115000009537,3548.4158367,-11.8778700175,-14.0856800599,-315480.221454,-136179.054668,0.0,-100769.07167,3342.26126684,3465.533721,3525.57277366
814.2461,1192.3789,357.66882,1302.3217,2971.03258179,2593.46349662,3447.26409544,3850.27280021,3356.74157993,2593.46349662,0.07,1.0,166.33974138,469.627758852,470.862328801,0.997378066,0.151000022888,1048.5976215,166.46105405,166.33974138,-242523.863577,-214419.382746,-206348.659487,-214419.382746,973.395388246,1007.15349495,1040.01366485
