x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
693.0375,752.4122,424.23764,818.0897,1429.18715929,131.976279519,627.31016665,2640.86145208,2640.86145208,2640.86145208,0.19215688,0.19215688,144.698135456,276.707243747,278.638587524,0.993068642094,0.237999916077,175.542316322,166.269591412,144.698135456,-152262.184688,-97821.6880671,-7778.08580466,-4649.20441512,152.323083455,156.714145156,157.848245075
141.80305,911.288,369.48685,814.3638,1253.0747193,75.6694464327,1380.15338279,2535.6357744,2535.6357744,1583.14437137,0.19607845,0.19607845,37.9931794529,247.455477466,250.462359351,0.987994675559,0.181999921799,2819.49600125,-23.0592853942,-37.9931794529,-154830.387377,-40751.6052522,-4378.6516391,-4378.6516391,2557.27610666,2747.23563729,2814.19431337
208.71013,761.40515,508.31674,736.2044,1307.05474488,313.061545152,1064.01203572,1929.86204116,2626.13025048,2780.9655963,0.18039216,0.18039216,18.0522433651,300.664594783,303.426108094,0.990898893546,0.225000143051,1396.48597314,-4.80799080587,-18.0522433651,-110893.841682,-82477.5433601,-19492.6473887,-6201.35727737,1365.83099565,1379.31861047,1392.85061147
708.01666,729.4301,404.1307,772.0418,1289.49665472,524.056887564,821.307817466,1704.88459334,2412.03065299,3019.67018016,0.18039216,0.18039216,148.265555347,306.85898009,308.723102993,0.993961828951,0.235000133514,53.875140812,172.017877315,148.265555347,-104143.040491,-56947.7074587,-30666.432111,-23089.3400539,39.2574096218,42.112773413,47.3575630902
188.73787,837.3458,449.1602,782.41754,1581.41495769,122.504022927,529.723911118,3199.33062028,3199.33062028,3199.33062028,0.16470589,0.16470589,24.0971902266,266.152031195,267.678208675,0.994298461994,0.170000076294,2037.84203791,-11.9102517071,-24.0971902266,-232209.818617,-60324.1644961,-6676.31100106,-6676.31100106,1929.48015428,1998.02427481,2033.80713922
597.1706,737.4239,400.16293,784.87286,1219.19799073,230.121432478,841.177049589,2319.11059585,2319.11059585,2319.11059585,0.1764706,0.1764706,170.865738153,202.641125747,203.697708761,0.994812985279,0.166999816895,543.231332188,166.458319343,170.865738153,-160909.596229,-70027.3855576,-12695.5995448,-12695.5995448,507.721437011,509.812998543,529.82890524
200.72122,821.35834,472.57007,764.6982,700.962560623,391.89414786,770.353093332,965.308823979,1059.44871625,965.308823979,0.1764706,0.1764706,19.6169801035,277.690778945,281.040694364,0.988080319022,0.392000198364,1832.93107397,-11.7733312532,-19.6169801035,-60487.3911034,-37195.5306525,-22604.2945037,-8760.19089956,1748.41025724,1781.81478481,1822.66121936
677.05963,650.4918,424.41055,701.45197,1143.44496458,95.1398204531,483.709507649,2332.0826113,2332.0826113,1120.20244958,0.20784315,0.20784315,126.561313468,257.737262636,265.265135989,0.971621323985,0.22000002861,81.5321967017,168.596256305,126.561313468,-153554.130654,-75727.8980446,-5499.64466376,-5499.64466376,70.1410879301,72.3064119697,78.3913127809
353.50903,738.4231,575.0136,717.0391,1479.81683511,1067.50629726,1980.37024793,2148.53999484,2033.6410029,2033.6410029,0.17254902,0.17254902,7.69385820609,222.534379337,223.043539026,0.997717218392,0.137999773026,1272.35320058,-5.51423293289,-7.69385820609,-124404.633111,-114459.000995,-66565.7776468,-66565.7776468,1246.23663085,1254.96985619,1267.12663588
682.05273,710.44495,476.33844,736.4247,961.313314704,351.759652323,836.890806493,1825.98095532,1825.98095532,1825.98095532,0.18039216,0.18039216,145.396984,207.348297606,207.975124247,0.996986049929,0.203000068665,100.838696711,172.80219548,145.396984,-109129.789817,-50456.5967882,-21406.1413658,-21406.1413658,92.0948980788,94.0492187689,96.7189992405
