x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
482.3301,528.58704,661.08185,453.6456,910.711261699,94.6745865846,839.228598505,1679.72709734,1263.88360387,128.610173664,0.16078432,0.16078432,33.5577567596,193.825714386,196.541453158,0.986182361388,0.197999954224,124.871147876,-22.7458046754,-33.5577567596,-116123.212522,-86608.9047512,-5462.40569292,-5462.40569292,108.263536481,119.176817713,124.299471772
549.2372,499.60968,416.42163,528.58704,894.929124801,144.850273327,431.373376723,969.616833453,969.616833453,576.579807144,0.20000002,0.20000002,169.709817474,135.939924331,136.287707762,0.997448167282,0.141999959946,192.971005601,167.69222407,169.709817474,-152502.127438,-25246.6240409,-8126.63221107,-8126.63221107,182.837435887,184.273640197,192.369582524
426.40778,526.5886,618.1415,459.6409,1347.71636291,346.021693042,1157.13919745,2394.10387508,2394.10387508,1526.35275681,0.16862746,0.16862746,22.7442709641,203.085730469,203.365616073,0.998623731933,0.152000188828,257.929018243,-19.2476794129,-22.7442709641,-146632.974989,-65674.0227474,-20469.1727907,-20469.1727907,231.494631811,247.067604461,257.149640815
462.35785,469.6331,628.6269,431.16315,1038.71312051,236.052820259,698.962410584,1789.40356181,1688.30657477,698.962410584,0.16470589,0.16470589,20.8328276981,170.661460327,174.398878732,0.978569710813,0.158000230789,19.6234126325,-13.0273851657,-20.8328276981,-108830.668404,-98464.8969001,-14628.8865674,-14628.8865674,18.3803636804,18.4431456805,18.8881599828
410.42996,555.566,239.16783,589.0398,953.708851399,313.15001982,455.986057009,1871.18195211,1397.84123835,455.986057009,0.18431373,0.18431373,134.8799031,174.502757739,175.047619507,0.996887351173,0.169000148773,489.911478088,168.940755763,134.8799031,-116083.797197,-81771.3160856,-18363.6196089,-18363.6196089,464.506305929,469.829524153,487.724782584
413.4258,559.56287,295.58948,612.5215,1091.08091276,59.9532673491,621.187206916,2240.30075762,1959.8705924,59.9532673491,0.121568635,0.121568635,100.950178413,129.189840168,131.159391625,0.984983527048,0.101000070572,692.872575782,155.799640784,100.950178413,-147630.143603,-59943.3203947,-10483.3893824,-36331.498824,650.193315482,682.34745243,692.872575782
487.32318,522.59174,202.93239,617.8939,1817.7078206,736.778337229,1347.0699098,2370.73532132,1347.0699098,736.778337229,0.18431373,0.18431373,125.02782605,299.934364716,301.054616428,0.996278908705,0.154000282288,72.6566564202,161.473490926,125.02782605,-147352.294819,-120077.83508,-82841.7503355,-82841.7503355,57.7908664581,66.0762437187,71.6937704064
274.6186,555.566,624.1332,466.63544,1821.92670821,407.84845801,2293.249482,3062.82356139,1593.89975675,193.528996709,0.1764706,0.1764706,3.43936363915,360.650939435,373.717606058,0.965035988641,0.187999725342,429.029542759,-14.275431193,3.43936363915,-192338.958616,-139110.729742,-63599.6024788,-63599.6024788,363.933997393,394.679593699,424.398838044
396.44937,547.5722,628.15106,486.76413,1465.76577135,60.7795392102,413.563652272,3157.8953048,3157.8953048,2288.67875149,0.18039216,0.18039216,20.3889608857,239.548104827,242.378629534,0.988321888307,0.15499997139,345.612900316,-14.7051521424,-20.3889608857,-194170.864045,-109140.145293,-3566.12247346,-3566.12247346,312.416335109,329.851739706,345.056405625
361.49792,590.53864,639.71423,532.117,1716.29406102,118.154083559,420.587912606,3823.67441757,2981.9218298,1023.41416617,0.19215688,0.19215688,7.37733848866,284.284018493,285.151447778,0.996958004975,0.158999919891,475.166959928,-11.8590325407,7.37733848866,-235997.244963,-174381.70558,-6529.66867247,-6529.66867247,431.515209231,450.727685103,475.120930586
