x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
325.69843,1187.3816,939.1392,1072.01,3853.75371008,1348.77403748,4620.23027005,5863.61175981,5863.61175981,4620.23027005,0.089999996,1.0,10.7239073653,624.195629899,625.790697272,0.997451116835,0.144000053406,1639.14435167,-10.6513633218,-10.7239073653,-360464.646043,-325624.995724,-79556.1998574,-79556.1998574,1503.60978297,1553.77299016,1613.64865233
804.2553,1116.4185,319.40637,1208.3745,2927.13763471,1440.28550098,2845.45408019,4635.92081998,3862.32264965,2845.45408019,0.089999996,1.0,170.037398542,493.492037279,494.170050834,0.998627975221,0.137999773026,764.369072291,169.260887013,170.037398542,-311957.836451,-224347.344903,-50631.3511229,-87364.8137793,706.204547773,742.063360716,764.369072291
336.68826,1155.3982,616.42926,1095.4294,2205.91214089,0.0,2584.63788893,4436.14816182,3888.49518879,4436.14816182,0.099999994,1.0,11.5568642777,286.096634119,286.244955909,0.999481836147,0.119999885559,3306.35134492,-12.0995155462,-11.5568642777,-310114.327768,-103988.437662,0.0,0.0,3134.74131252,3268.82344383,3306.35134492
800.25903,1057.4492,365.36328,1143.5459,3394.81854524,0.0,4319.46693981,5731.36117804,4788.35313445,4319.46693981,0.08,1.0,168.906613131,443.336164912,443.583542932,0.999442319211,0.114000320435,663.398990881,168.801898778,168.906613131,-355411.173423,-199514.376086,0.0,-189212.70103,616.166109442,635.087263411,663.398990881
808.25165,1235.3566,437.8248,1321.7219,2624.74052322,1475.77746393,3177.6713631,4274.06197977,4274.06197977,3177.6713631,0.08,1.0,169.298131629,380.361691348,381.631738103,0.99667206202,0.150000095367,1484.15042538,166.875898891,169.298131629,-264184.313732,-202241.362365,-90138.5826917,-90138.5826917,1384.15535642,1420.55278527,1471.62876165
380.64755,1342.3009,805.254,1224.1504,3408.66600414,0.0,4557.25295211,5439.00380877,5271.84030039,4557.25295211,0.08,1.0,16.3397946891,440.738219391,441.748101445,0.997713896108,0.112999916077,2928.78652316,-15.5496964622,-16.3397946891,-351227.265025,-253836.446043,0.0,-107872.984129,2670.99217012,2813.43383054,2907.95118099
792.2664,1201.3743,459.53748,1282.0544,2553.811712,760.191431217,3395.48739139,4051.09728493,3560.53291928,3560.53291928,0.08,1.0,166.683910979,342.370870169,342.446592227,0.99977887922,0.129999876022,1531.9603067,166.369989219,166.683910979,-251372.12741,-159154.161296,-45691.0126254,-111039.903113,1448.09664845,1493.65914747,1531.9603067
366.6605,1292.3269,645.4024,1215.367,1969.55015588,0.0,1260.70648839,3782.58366704,3782.58366704,4234.90460441,0.099999994,1.0,14.8383939618,289.171009999,289.541066119,0.998721921814,0.132000207901,4136.87246571,-15.4346878629,-14.8383939618,-217840.453932,-76220.1611876,0.0,0.0,3940.76922496,4068.83451205,4126.04818126
751.3043,1220.3644,550.4903,1232.3582,1888.51229345,431.566638779,1078.5531826,3708.99227783,2363.55833667,3708.99227783,0.08,1.0,176.863470596,201.171851496,201.219659746,0.999762407661,0.115000009537,2873.41422882,176.582017446,176.863470596,-214425.067264,-144013.104396,-25894.307079,-61081.785805,2849.8444532,2850.77788101,2873.41422882
358.6679,1310.3175,675.37463,1205.3722,2764.99729234,0.0,3332.81365356,5477.17506999,3703.40871039,3332.81365356,0.099999994,1.0,16.3188982538,333.64152742,334.293917082,0.998048454882,0.119999885559,3737.43380924,-18.3333527117,-16.3188982538,-671631.058972,-131070.113396,0.0,-75253.6414774,3438.09711234,3634.42466034,3724.71663291
655.3932,1077.4388,324.69934,1232.3582,3742.69714599,0.0,2931.08423732,5660.73763125,5194.84647712,5194.84647712,0.11,1.0,156.065984728,365.18276183,367.969908474,0.992425612585,0.0769996643066,1424.24947258,154.898426255,156.065984728,-536648.713587,-324311.166634,0.0,-177531.655951,1250.52317555,1275.06318104,1424.24947258
343.68176,1223.3628,618.42737,1151.4003,4669.72045127,4656.37453148,5090.77180316,5090.77180316,5090.77180316,5090.77180316,0.13,1.0,16.6795526612,284.013646891,284.459734793,0.998431806519,0.0709998607635,3768.39352607,-14.6774306587,-16.6795526612,-265628.824123,-36314.1694023,-36314.1694023,-36314.1694023,3600.84918811,3704.92649417,3704.92649417
801.2581,1078.4382,385.11823,1163.0127,3246.92367763,0.0,4024.87274646,5846.26537954,5532.14530155,5532.14530155,0.11,1.0,168.838411134,424.647191741,425.163868726,0.998784758013,0.118000030518,759.133659086,168.511914522,168.838411134,-339546.865951,-131774.89935,0.0,-125939.131623,708.262510888,720.502062883,759.133659086
837.2248,1330.3071,417.6133,1456.2415,2738.57508049,1673.2234588,3108.98785807,3791.05302232,3410.69591672,2034.98356035,0.089999996,1.0,164.683665546,438.101910559,439.307883499,0.997254834285,0.167000055313,1638.99515357,163.294373448,164.683665546,-289999.303906,-279911.924766,-101467.266387,-101467.266387,1511.19340684,1568.83685426,1635.9548488
481.5541,1378.2821,704.34784,1322.3113,3881.89617004,3644.27609315,4755.88523801,4755.88523801,4755.88523801,4755.88523801,0.08,1.0,14.2125724088,229.71674087,229.768326524,0.9997754884,0.0650000572205,5358.51946166,-14.1021482474,-14.2125724088,-290969.315721,-48650.340269,-48650.340269,-48650.340269,5189.26237543,5283.31857339,5283.31857339
849.2137,1303.3212,491.54486,1361.291,1922.1431077,0.0,2200.50557159,3220.8785286,2414.18370857,1162.96813105,0.089999996,1.0,91.4146704649,362.336165486,366.123293553,0.989656140065,0.181999921799,1706.07439076,170.793742382,91.4146704649,-230897.001614,-127972.834233,0.0,0.0,1618.61050688,1633.42218692,1700.81767136
347.67807,1539.1982,684.36633,1437.2513,2542.66027694,1600.36185133,2546.24122892,3663.41343513,3663.41343513,2546.24122892,0.08,1.0,16.6892281793,351.784244732,351.983057633,0.999435163436,0.125,5213.38197155,-16.8459530639,-16.6892281793,-304528.460495,-178720.35055,-97592.1559617,-97592.1559617,4886.3971875,5031.4193531,5147.48321957
812.2479,1389.2764,560.481,1429.2556,1748.67558746,849.45515353,1228.98801251,3087.47372148,3087.47372148,3405.50465016,0.08,1.0,174.326534927,254.921376837,256.12661619,0.995294361159,0.174000024796,3235.19833926,170.977081499,174.326534927,-188380.284604,-75962.1399653,-52006.7823259,-52006.7823259,3139.29506573,3144.70323017,3201.2828952
