x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
213.33334,323.32642,98.61215,347.8074,869.904932265,0.0,0.0,2038.51836459,1933.88920072,2038.51836459,1.28,1.0,168.237107106,117.304176468,117.814940745,0.995664690117,0.135999917984,326.129966765,167.954020785,168.237107106,-109376.978835,0.0,0.0,0.0,303.174787566,303.174787566,326.129966765
52.834892,303.36798,189.04897,307.96033,825.166245221,0.0,0.0,1332.3254706,1199.13638589,2589.0783361,1.28,1.0,1.04900735111,136.29146974,136.318269146,0.999803405619,0.151000022888,566.097442514,1.93095054769,1.04900735111,-119924.889335,-10712.7661939,0.0,0.0,557.655713704,558.104641216,563.186191669
309.03427,282.41165,161.62332,278.28107,650.374093562,0.0,509.070492103,1472.49130831,1472.49130831,1539.71467971,1.28,1.0,17.7573712653,147.468809824,147.521793739,0.999640840088,0.213000297546,50.983920264,-178.394943594,17.7573712653,-83840.4507657,-45697.820005,0.0,0.0,50.0317134746,50.2382245345,50.983920264
138.56699,225.53015,276.9954,223.25797,599.127849274,0.0,453.24774875,1519.81116832,847.43067815,1546.95691167,1.28,1.0,0.521674891364,138.447056657,138.464842244,0.999871551602,0.225999593735,141.662921501,-0.940375132855,-0.521674891364,-76588.1490582,-21668.1730695,0.0,0.0,140.380467918,141.000837336,141.662921501
254.20561,216.54886,65.052185,281.90433,854.484791338,0.0,814.73981892,1433.2880741,997.082310382,1762.05009941,1.28,1.0,159.570341518,200.125849525,200.469065917,0.998287933403,0.223999977112,53.0446261886,160.939167399,159.570341518,-125235.675408,-66715.82573,0.0,0.0,40.7469914714,42.2776269816,45.0447138608
96.69782,277.42203,321.52902,240.02429,316.316370651,236.113197228,300.834190549,372.935091586,422.216680311,768.238652952,1.28,1.0,8.23734798389,227.92029188,229.748978201,0.992040502919,0.701999902725,219.975487022,-9.4439414039,-8.23734798389,-35017.1306255,-28097.9067233,-14470.4516359,0.0,198.904936217,207.170111787,214.621522528
237.25858,228.52391,118.55541,252.64175,558.500118045,0.0,498.671845513,1263.93936559,560.635959611,1263.93936559,1.28,1.0,167.441250754,121.128496954,121.272002609,0.998816662936,0.22300028801,18.218192828,168.515107473,167.441250754,-71706.510829,-28729.875476,0.0,0.0,16.0136552908,16.4790366524,17.8671409507
177.44548,198.58627,291.37558,183.57285,648.64759937,0.0,578.828593413,1447.51611624,776.55651633,1447.51611624,1.28,1.0,6.76047759511,114.915057613,115.012384051,0.999153774273,0.179999828339,36.5336859953,-7.5070381202,-6.76047759511,-96501.9333759,0.0,0.0,0.0,33.7716845136,35.6872642627,36.5336859953
303.05298,186.61122,145.01149,220.56389,816.85583347,0.0,730.439519091,1931.97676103,1046.68499697,1931.97676103,1.28,1.0,165.51272383,161.647444649,162.865266764,0.99252251791,0.190999746323,158.881865407,167.875216372,165.51272383,-105647.374552,-50182.7147842,0.0,0.0,134.424264731,143.481439073,153.896386443
225.29596,161.66321,320.58957,168.02223,380.442894956,0.0,0.0,0.0,0.0,1150.78271049,1.28,1.0,4.23668746204,95.5055456096,95.5191407702,0.999857670824,0.148999929428,111.948646414,3.81773382912,4.23668746204,0.0,0.0,0.0,0.0,107.711804173,107.711804173,109.441981608
