x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
143.5514,366.237,331.67633,350.8075,916.769449094,0.0,851.626864088,1751.42872557,1445.27158874,1445.27158874,1.28,1.0,4.40190872662,188.756612487,188.80129889,0.999763315176,0.195999860764,432.068074397,-4.68875079939,-4.40190872662,-99813.7837111,-59826.4886988,0.0,0.0,418.556606803,427.443906529,432.068074397
255.2025,372.22452,71.763054,406.789,1373.99410642,0.0,974.650841187,2874.11645637,2191.61895856,2874.11645637,1.28,1.0,171.179864427,186.66744126,186.898164902,0.998765511463,0.115999937057,255.016462285,169.329184114,171.179864427,-169066.072247,-67119.5000853,0.0,0.0,233.34795254,233.506718701,255.016462285
123.61371,400.16632,240.01312,406.94882,977.374381231,0.0,0.0,2364.88608828,1999.03744923,1999.03744923,1.28,1.0,2.42662034066,116.596847962,116.784764563,0.998390915098,0.103000164032,965.229852049,3.33480817627,2.42662034066,-116245.379732,0.0,0.0,0.0,949.142641201,949.142641201,965.229852049
249.22119,374.22037,93.37774,416.9084,1190.27001781,0.0,0.0,2937.73178382,2215.78168325,2937.73178382,1.28,1.0,165.334975233,161.58418491,161.624620598,0.999749817278,0.103999853134,322.51428668,164.681501315,165.334975233,-129495.018368,0.0,0.0,0.0,289.491446302,292.207471149,322.51428668
114.64175,398.17047,220.05598,401.71405,717.728421034,0.0,0.0,1433.40286513,0.0,1433.40286513,1.28,1.0,2.60373784675,105.47377326,105.506474011,0.999690059298,0.105999946594,1079.86532464,1.92531647191,2.60373784675,-119451.776655,0.0,0.0,0.0,1070.33967034,1070.33967034,1079.86532464
303.05298,358.25363,106.152145,395.03253,1184.76923065,0.0,0.0,1933.34922504,1933.34922504,3362.44464951,1.28,1.0,169.705195346,200.306331175,200.530102045,0.998884103347,0.137999773026,108.863520685,169.419706386,169.705195346,-192474.498137,0.0,0.0,0.0,98.7279489611,98.7279489611,102.616756275
109.657326,411.14343,285.3837,402.26318,1338.10338016,0.0,0.0,2800.05822481,2800.05822481,2800.05822481,1.28,1.0,2.22087809304,175.950610568,176.005151034,0.999690120057,0.128000020981,704.48195943,-2.89295443845,-2.22087809304,-164310.464901,0.0,0.0,0.0,694.767197247,701.293719042,704.48195943
255.2025,375.2183,116.92543,408.62885,1121.45708764,0.0,917.131385809,2636.36496258,2417.56414029,2636.36496258,1.28,1.0,168.568311346,142.256152553,142.586745372,0.997681461775,0.115999937057,344.743741876,166.41651772,168.568311346,-147393.588738,0.0,0.0,0.0,316.43106013,316.55660329,344.743741876
129.59502,394.1788,244.47755,411.39124,1124.88691585,0.0,0.0,2527.81950973,2045.85865049,2045.85865049,1.28,1.0,7.62605325229,116.164813046,116.604506626,0.996229188795,0.102999925613,937.008776446,8.52103969109,7.62605325229,-130996.89948,0.0,0.0,0.0,897.804715261,902.206178772,937.008776446
306.0436,398.17047,137.71233,407.46448,1086.46007003,0.0,0.0,1685.67860759,1607.5765331,2853.67980185,1.28,1.0,178.333709254,168.58764807,168.684892023,0.999423517115,0.136000156403,222.664160799,176.839758705,178.333709254,-177452.88042,-54722.1341185,0.0,0.0,216.656039495,217.585330524,220.535665528
