x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
256.64355,708.44653,357.50348,704.44965,1762.77414383,2020.23705842,2030.87203398,2030.87203398,2030.87203398,2020.23705842,0.18039216,0.18039216,46.2102292343,100.939093167,127.125793371,0.79400954354,0.0709998607635,3178.63203298,-2.26933127343,-46.2102292343,-130851.579865,-29751.5917679,-29751.5917679,-29751.5917679,3158.90526946,3176.429553,3176.429553
520.2774,670.4762,335.534,710.44495,1913.83622564,339.890720764,995.167141403,2605.99616486,995.167141403,995.167141403,0.16862746,0.16862746,132.931271002,189.017525167,201.759025769,0.936847927602,0.0859997272491,564.540133842,167.79235214,132.931271002,-431233.555217,-148107.369239,-18637.4473838,-138192.57123,526.095143329,530.70177041,564.540133842
227.68378,751.41296,292.59363,747.4161,862.350571747,331.839949921,1505.90815195,1505.90815195,1505.90815195,331.839949921,0.15294118,0.15294118,41.5294845642,65.0327880141,75.715432717,0.858910603564,0.0720000267029,6022.20337753,-3.52357061875,41.5294845642,-93790.0338542,-18002.9781934,-18002.9781934,-18002.9781934,6019.17329897,6019.23160096,6019.23160096
5.991678,985.2303,0.0,982.2326,73.0325681119,7.74736842347,74.4666955965,129.906440844,84.1060795542,129.906440844,0.14509805,0.14509805,2.69648211439,6.69973212492,10.541841849,0.635537150041,0.144000053406,144296.878534,-153.420713853,2.69648211439,-9230.8431607,-2991.94289208,74.4666955965,-455.735019607,143663.255076,144296.431719,144296.878534
370.48544,640.49963,459.9907,623.85126,995.680863893,543.668443989,958.221819327,1407.65926471,958.221819327,1407.65926471,0.16470589,0.16470589,11.9412637356,91.0404294329,91.1878198772,0.998383660838,0.0830001831055,1887.85083054,-10.5368502632,-11.9412637356,-85909.6709594,-55821.6632301,-30573.3613139,-55821.6632301,1850.26250094,1865.57158458,1880.56416929
570.20807,588.5402,373.10507,654.2781,2443.07493949,908.330074834,2137.16459612,3958.03572844,2137.16459612,3958.03572844,0.1764706,0.1764706,165.056541155,207.776476304,209.39569642,0.992267175765,0.0830001831055,57.7269929623,161.55539792,165.056541155,-242164.887406,-121757.824953,-54633.3500323,-121757.824953,44.8893595097,45.4826383108,57.7269929623
256.64355,700.45276,403.93896,671.4754,1682.47133442,203.257295137,2157.79260122,2320.25428818,2157.79260122,2157.79260122,0.15294118,0.15294118,10.5398023394,150.118703697,150.131593648,0.999914142313,0.0729999542236,2044.331031,-11.1296438373,-10.5398023394,-136280.696507,-123200.003282,-10545.7626004,-123200.003282,1985.14215397,2022.11463378,2042.66515667
586.18585,682.4668,312.0666,779.89075,2833.19044272,800.574522772,1292.7014964,3880.02681224,3487.37329317,3487.37329317,0.18823531,0.18823531,162.200561539,290.917151873,291.854087489,0.996789712205,0.0979998111725,258.109987062,160.434421634,162.200561539,-439959.098446,-234962.71779,-45800.6889157,-72160.3504057,223.061927963,229.254535708,258.109987062
575.2011,749.4145,443.3842,780.3903,1298.1621908,48.9152953377,736.350140885,1571.02543185,736.350140885,736.350140885,0.17254902,0.17254902,124.805782732,135.407515712,137.631207862,0.983843110986,0.0860002040863,1004.03915377,166.775931366,124.805782732,-480438.114981,-82946.9384913,-1690.0232838,-64786.3271841,963.524845584,963.709354142,1004.03915377
363.49515,892.30286,436.39392,906.29193,661.224881455,139.449572474,268.128700367,1315.08420809,268.128700367,139.449572474,0.13725491,0.13725491,18.8088802304,74.2288673427,80.4501091008,0.922669567168,0.0980002880096,6456.43908161,10.8628447518,-18.8088802304,-139426.436145,-46106.5907206,-10886.0878099,-14457.0082477,6368.31778046,6408.0914254,6456.43908161
610.1526,852.3341,423.41193,879.31305,863.49651075,86.4936399557,203.541628945,1162.53349382,1979.25588538,587.33189866,0.1254902,0.1254902,39.6276019545,188.679467816,198.38193733,0.951091971147,0.213000059128,1128.65144196,171.779198547,39.6276019545,-119803.664727,-15943.2126339,-4884.33153264,-4107.09074692,1070.81987948,1074.03351862,1097.58352933
269.62552,933.2709,351.5118,907.2912,985.090713437,205.661487973,424.159558962,1955.71866069,424.159558962,205.661487973,0.13725491,0.13725491,53.1034627328,85.9087170451,99.2620777934,0.865473693024,0.0699999332428,7100.96150882,-17.6024423629,-53.1034627328,-177584.416136,-137218.156484,-24554.2000505,-137218.156484,7008.83023173,7014.02682151,7089.27443317
603.1623,755.40985,309.47693,859.5396,3792.28846246,1374.69350511,1947.02982506,3097.76838085,1947.02982506,3097.76838085,0.11764707,0.11764707,73.4189789516,311.599264099,315.130181953,0.988795367576,0.0839998722076,419.971461121,160.477414111,73.4189789516,-619569.038714,-117261.193109,-78916.3504516,-117261.193109,356.569852588,397.528811233,419.971461121
322.55203,897.299,496.4413,871.1749,2013.49903611,255.690637231,2526.68533217,3019.13170842,2526.68533217,3019.13170842,0.11764707,0.11764707,4.59823548808,175.840685912,176.49458091,0.996295098721,0.0809998512268,2895.1528672,-8.54388360241,-4.59823548808,-184432.173687,-148371.124064,-12961.5007328,-148371.124064,2847.49306748,2869.76106978,2894.11864504
