,x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
rmi,0.785862661032,0.923523755886,0.980994614783,1.13820357725,0.955621030039,0.0342419696196,0.519229674923,0.853536684625,0.814805814209,0.910839283688,0.0,0.00226097182277,0.986801898179,1.06392336401,1.07603290303,0.913599524286,0.929335513292,0.973541843871,1.04159097328,0.986294647532,0.846680171641,0.520291885438,0.0393934603723,0.0180858046034,0.962973778601,0.951219489,0.968616754772
anova_f,13.6823570989,169.107418862,11.7551317627,144.156742581,58.0036579948,4.25619602791,30.5816821742,35.4684565373,27.4104417975,55.6715950561,20.6817042607,,7.52030200215,114.398008813,45.2164819272,47.5145417952,30.8914527043,36.5241505583,15.7274275502,7.52030200215,37.8667807363,33.676307778,4.08885370094,6.02938213307,37.1799118041,36.7370734773,36.5444831978
rfc_imp,0.0572172543953,0.0601903271548,0.0598091013638,0.0638237426211,0.0466760541797,0.00139383295133,0.0234409226248,0.04283104477,0.0372540066861,0.0459239467331,0.0,0.0,0.0450317287684,0.0467563568004,0.0464107041895,0.0483441115935,0.059085218686,0.0375168331882,0.0544361337755,0.046652513362,0.0435354074327,0.0224459432134,0.00100325826802,0.00120343255368,0.036945207965,0.035540202089,0.0365327146345
