x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance,label
316.01248,241.49689,150.06519,257.88376,737.422367317,0.0,878.228813984,1102.10105105,1102.10105105,2091.55770296,1.28,1.0,176.712608819,166.754407938,167.278431642,0.996867356423,0.211999893188,115.23749666,174.360471504,176.712608819,-116044.786852,-36328.0278158,0.0,0.0,107.914887912,111.921941248,114.887840771,20587
128.59813,282.41165,272.3725,257.35715,827.485730388,0.0,0.0,2038.15431563,2038.15431563,2190.68249175,1.28,1.0,9.36598452068,145.94107523,146.067245139,0.99913622038,0.138999938965,297.645675881,-9.88524765639,-9.36598452068,-94620.0969554,0.0,0.0,0.0,281.18166466,293.325928376,297.645675881,20587
244.23677,283.40955,171.7359,286.96277,460.130844562,0.0,0.0,1172.96696411,1030.5164597,1030.5164597,1.28,1.0,57.6185744017,72.5878882674,73.0588872311,0.993553159902,0.148999929428,154.862329318,177.194216475,57.6185744017,-92511.0460622,0.0,0.0,0.0,152.944798603,152.944798603,154.862329318,20587
109.657326,364.24115,207.12517,346.4632,512.100145234,0.0,0.0,1117.23363085,1082.53914352,1475.04170337,1.28,1.0,9.44036443651,99.0759108977,99.1657744494,0.999093804771,0.182000160217,935.948042112,-10.3370070398,-9.44036443651,-88734.1304069,0.0,0.0,0.0,906.258354168,930.252602279,935.948042112,20587
217.32088,390.1871,115.291595,380.09073,101.805254864,0.0,0.0,97.3394909617,572.522662666,910.923010551,1.28,1.0,68.5024924274,102.527614255,107.517396832,0.953590928311,0.959000110626,657.873194066,-174.348659716,68.5024924274,-7625.97228138,0.0,0.0,0.0,642.285821502,643.070652573,657.873194066,20587
83.73832,378.21207,163.27037,346.76532,139.53474528,0.0,0.0,0.0,526.43795047,999.790224313,1.28,1.0,17.3655501429,85.523359749,86.0257339039,0.994160187516,0.753999948502,1302.25855106,-21.5737036477,-17.3655501429,0.0,0.0,0.0,0.0,1302.25855106,1302.25855106,1302.25855106,20587
223.30219,321.33057,144.5923,303.33926,414.883218293,0.0,0.0,973.40309308,973.40309308,973.40309308,1.28,1.0,168.249256604,80.7399158987,81.1129135526,0.995401500975,0.161000013351,391.433628315,-167.124667764,-168.249256604,-47377.8782784,0.0,0.0,0.0,378.61565786,390.135596142,390.135596142,20587
169.47041,303.36798,211.16402,306.5759,253.309347738,0.0,0.0,667.636935003,0.0,667.636935003,1.28,1.0,5.2488676251,41.8168371061,41.8606879083,0.998952458633,0.123999834061,981.656453988,4.39968791391,5.2488676251,-38421.1850593,0.0,0.0,0.0,971.38468973,971.38468973,981.656453988,20587
239.25235,216.54886,86.72897,268.44073,1020.82372734,0.0,991.774647368,1031.58391061,1031.0353545,1031.0353545,1.28,1.0,161.523016291,161.109117119,161.408621393,0.998144434467,0.148999929428,37.8286563675,161.210545509,161.523016291,-107149.74622,-56318.8009069,0.0,0.0,30.5160562323,35.7900799601,37.5195287495,20587
77.75701,374.22037,215.3271,314.34512,72.1240587603,0.0,0.0,0.0,514.63133421,928.277188354,1.28,1.0,16.4747737422,150.035246609,151.459749811,0.990594839863,1.13100004196,739.443769232,-23.5203374843,-16.4747737422,0.0,0.0,0.0,0.0,739.443769232,739.443769232,739.443769232,20587
314.0187,226.52806,158.7128,246.60602,872.898372749,0.0,656.355415543,899.043896492,899.043896492,1794.29470798,1.28,1.0,169.285502056,156.598362228,157.874266727,0.991918223755,0.203000068665,137.777421236,172.633654165,169.285502056,-51205.9390902,-42154.9592974,0.0,0.0,126.22957768,126.559975886,133.356103659,20587
141.55763,303.36798,233.41382,302.37006,652.856347121,0.0,599.67175124,1110.00905859,1026.36497882,1026.36497882,1.28,1.0,1.00493219372,91.8616105108,91.8999752995,0.999582537552,0.149000167847,534.369893469,-0.622433338733,-1.00493219372,-73443.0951671,-28873.607098,0.0,0.0,532.762692836,533.226853726,534.369893469,20587
199.37695,340.29105,84.22243,364.55316,679.231309319,0.0,690.826416633,1611.65493322,1450.75625006,1611.65493322,1.28,1.0,168.637340132,117.682681216,117.999503171,0.997315056873,0.151000022888,436.518610155,168.102264592,168.637340132,-79907.2469194,0.0,0.0,0.0,407.466982852,409.582267548,436.518610155,20587
53.831776,382.20374,182.42992,375.2183,411.581245845,0.0,330.767208996,744.765636024,621.868653485,275.70301706,1.28,1.0,2.56370302351,128.7877285,128.923665782,0.998945598695,0.257999897003,974.510492681,-3.10924606158,-2.56370302351,-68512.5137796,-21776.3361027,0.0,0.0,968.050457839,973.349963638,974.510492681,20587
218.31776,316.34094,120.81593,326.2665,592.444207321,0.0,0.0,1616.00129727,1402.71387038,1402.71387038,1.28,1.0,174.582051228,98.0057324582,98.0632076578,0.999413896394,0.138000011444,326.324583831,174.187387329,174.582051228,-85948.6007408,0.0,0.0,0.0,316.397256826,316.397256826,326.324583831,20587
103.67602,264.44907,247.421,303.8733,647.208389931,0.0,675.122022469,1169.15537769,1169.15537769,1762.90950076,1.28,1.0,16.2476183745,149.05330988,149.208034685,0.998963026319,0.213999986649,327.766201863,15.3370971768,16.2476183745,-109041.643335,-53628.9909952,0.0,0.0,285.24212973,293.235834703,305.042563679,20587
271.15265,254.46985,121.015755,300.88913,835.512978543,0.0,916.388313814,1768.27173144,1768.27173144,2002.42748964,1.28,1.0,164.402176657,157.14909098,158.187179875,0.993437591497,0.19100022316,35.0304252039,162.819452856,164.402176657,-120795.735249,-55776.3501204,0.0,0.0,27.0142804333,31.9421076294,34.4837938136,20587
202.3676,337.2973,63.844093,336.60986,678.168596036,0.0,447.471052816,1353.11057891,1353.11057891,1481.27989246,1.28,1.0,1.33675996943,138.525212742,138.696911254,0.998762059587,0.190999984741,328.542527377,-179.715664957,1.33675996943,-89372.0763215,-36259.315853,0.0,0.0,324.586027651,326.44847676,328.542527377,20587
144.5483,340.29105,33.89408,380.2079,576.531931627,0.0,556.51415112,828.890279162,717.825094428,232.635583464,1.28,1.0,159.617256282,117.633801765,118.500586201,0.992685399596,0.188999891281,632.666281298,160.1638516,159.617256282,-97140.0057074,-26996.8438135,0.0,0.0,566.244607654,582.380683848,628.453276387,20587
132.58568,341.28897,289.68506,334.85214,746.949704987,0.0,575.400142542,1562.68591657,787.617786141,1842.19169467,1.28,1.0,0.979877633682,157.23119276,157.541220934,0.998032082196,0.192999839783,453.015267704,-2.34626654558,-0.979877633682,-119486.61823,0.0,0.0,0.0,447.850560881,452.521656737,453.015267704,20587
250.21808,297.38046,155.23848,321.64902,811.482975446,0.0,972.745462944,1579.09265392,1304.73741853,1579.09265392,1.28,1.0,165.08131873,98.0310533486,98.1871461332,0.998410252352,0.146000146866,154.744163096,165.666832165,165.08131873,-149453.225644,-22301.6346615,0.0,0.0,143.068647944,150.46064615,154.744163096,20587
