,x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
mi,0.372390286325,0.523617197161,0.242029478799,0.522204584929,0.398607852528,0.185615356421,0.331740001633,0.398693516577,0.331894415107,0.269538984553,0.342955861757,0.0032958087512,0.217822479339,0.403864135319,0.406449423204,0.147412349607,0.520551809756,0.282884992193,0.406458834347,0.371715439961,0.316943927264,0.344979252195,0.164167063306,0.347196671095,0.260772840973,0.285390136681,0.291002292417
rmi,0.114291577413,0.160705146246,0.0742820957695,0.16027159659,0.122338100396,0.0569678443733,0.101815459399,0.122364391842,0.101862850967,0.0827251323418,0.105257757419,0.0010115279449,0.0668526427083,0.123951324138,0.124744783692,0.0452428287888,0.159764337705,0.0868212012279,0.124747672099,0.114084458006,0.0972743455693,0.105878763105,0.0503850753191,0.106559318729,0.0800346852102,0.0875900636975,0.0893125096241
anova_f,6.00114502051,83.5469521387,9.26379819062,88.3244239541,35.8883061086,19.9964899094,55.8220328182,78.381851873,64.4626866157,46.3670126141,68.0312608708,,3.52333391971,74.8113037926,47.0177457648,15.0538867644,31.7131456023,7.06921490199,9.96106294268,10.0630942584,34.814312317,58.9674938283,18.9490193897,57.2540475532,6.92792896781,6.96342819853,6.99844778192
rfc_imp,0.0471627193655,0.0615915278915,0.042768561557,0.0635731956693,0.0382255508273,0.0245919660012,0.035486446286,0.0398215453812,0.0413082737119,0.032548449486,0.049762270862,0.0,0.0324700709451,0.0408079842889,0.0420508739027,0.0394261739235,0.0587169314511,0.0248813019981,0.0404958995637,0.0374849450075,0.0287068688303,0.0355644205003,0.0259651613764,0.0372621517017,0.0252537915418,0.027140288872,0.0269326290581
