,x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
rmi,0.401015319174,0.401621935178,0.322418986046,0.454802228225,0.217073829625,0.111134567598,0.15656251352,0.165546447538,0.226317909172,0.050544426775,0.496744359392,0.49738406172,0.248318198783,0.447224571891,0.44487622713,0.0773425342554,0.509916520425,0.250810707173,0.384032607357,0.248318198783,0.146848723748,0.176067399913,0.108862317549,0.252198318851,0.277922968884,0.274912122689,0.254728408707
anova_f,5.70893829596,57.4421961729,14.6659518434,67.3557702815,26.9054073022,12.6469210779,25.8619995709,23.4974687505,32.7668358698,12.2966468987,80.9627670848,80.9627670848,3.71113122645,113.675447888,21.7233024143,4.61010347543,3.7669702556,3.30971612839,11.7099954136,3.71113122645,15.1619787096,24.0125242128,13.0332998194,32.0571457988,3.30474996786,3.29833223026,3.31306482408
rfc_imp,0.0443559453943,0.0536312939326,0.0545437135495,0.053347939132,0.0355649526806,0.0280733171309,0.0307851854319,0.0289483047146,0.0317434427664,0.0271056724616,0.0508903279364,0.0555192393558,0.0335965941427,0.0453333057601,0.0459043600588,0.0288651845472,0.0438907673204,0.0249257947072,0.0439812846242,0.0343689053589,0.0281726404261,0.0359607129625,0.0276393810185,0.0377973038359,0.0264207307221,0.0247758971674,0.0238578028615
