x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance,label
992.0814,1013.4721,408.62164,1193.3784,3773.4476158,1985.05192336,3491.33271136,5466.23942237,3966.91963697,1985.05192336,0.049999997,1.0,16.2127012915,610.566596138,616.208300426,0.990844485079,0.183000087738,41.809033613,2.84249852679,16.2127012915,-394707.290089,-335893.965965,-116186.094345,-116186.094345,4.64580288099,21.0637110269,38.1555269482,10125
390.6383,1196.3768,831.63434,1141.1472,3913.20487166,0.0,3337.66208236,7026.18305205,5914.05740928,5914.05740928,0.07,1.0,0.896102482271,444.441015222,446.317751859,0.995795066118,0.113999843597,2168.94214362,-0.124589634107,0.896102482271,-522840.379511,-201577.274348,0.0,-129527.904537,2068.81498718,2117.65299605,2152.83379822,10125
954.1166,1107.4232,697.3543,1172.3894,2097.62336712,920.295448241,2416.02128557,2763.36769784,2721.74345389,2400.7241733,0.04,1.0,15.9963157892,264.853706494,265.498078636,0.997572968719,0.118000268936,678.620039603,2.89377292096,15.9963157892,-169049.559653,-116228.738079,0.0,-116228.738079,643.810314333,654.673890236,678.620039603,10125
666.383,1108.4227,890.3658,1122.877,1721.3054044,379.867047493,2150.45597869,2689.57492564,2186.68051789,2689.57492564,0.04,1.0,1.08154321453,224.448705686,227.225015465,0.987781671958,0.182999849319,2213.72658763,0.0644437203296,1.08154321453,-165273.347929,-126476.3089,-21926.6859273,-111269.977669,2204.73305795,2211.44608831,2213.47097005,10125
981.0916,1031.4628,499.25388,1173.2117,3258.52103192,2875.80334474,3656.67221815,3941.64742629,3328.56399304,3941.64742629,0.04,1.0,15.6914829883,502.2552529,502.877411724,0.998762802207,0.144000053406,117.661449715,2.85548023425,15.6914829883,-241443.105487,-238434.423686,-165221.28133,-238434.423686,107.518936094,108.314562208,109.324499871,10125
423.6078,1237.3555,723.5003,1172.227,2837.07616768,1081.24530286,3306.70653047,4330.84520505,3874.47928052,4330.84520505,0.04,1.0,0.834027671636,306.883093488,308.046688825,0.996222665655,0.111999750137,3240.13681428,-0.213852049408,0.834027671636,-266244.062748,-223580.237698,-64270.9879481,-202797.339692,3108.34009879,3138.59572936,3207.47634559,10125
241.77614,1302.3217,506.531,1336.304,2672.93740995,1204.48323604,2457.04846051,4024.62518045,3819.97281066,2457.04846051,0.04,1.0,1.10497678837,266.926830062,268.435000281,0.994381618574,0.0929999351501,5309.36239598,0.127655851558,1.10497678837,-501052.187749,-232211.720701,-71460.0768826,-220677.035872,5185.93469973,5235.54491052,5309.36239598,10125
554.4866,1265.341,169.5401,1201.9088,4580.4375666,700.312725179,4355.1125162,8665.32971885,4355.1125162,8665.32971885,0.06,1.0,0.240095733355,390.137734472,391.327582138,0.996959458725,0.0970001220703,2300.13605705,-2.97827840143,0.240095733355,-565173.061911,-281161.985876,-32503.3483641,-281161.985876,2189.9500699,2267.9886666,2299.13810024,10125
185.82794,1219.3649,343.68176,1212.3685,1375.35741702,474.457433914,1427.16885792,2208.99460294,1879.72442466,2208.99460294,0.04,1.0,0.966502893014,158.008791216,158.133226166,0.999213100544,0.134000062943,7968.90994855,-0.0442930304323,0.966502893014,-139153.167838,-115220.739273,-26482.5491429,-87318.1484304,7930.11353512,7954.68466607,7965.46776003,10125
438.5939,1247.3503,176.52225,1220.8301,2009.89303521,0.0,1309.94381755,5777.42804311,2363.46757938,5777.42804311,0.07,1.0,5.72734982761,263.410080942,265.205771169,0.993229068059,0.126999616623,3857.30409519,-3.04074150444,5.72734982761,-333216.438103,0.0,0.0,0.0,3748.35371964,3829.77953828,3847.72603105,10125
444.58835,1216.3665,222.79372,1245.3513,1880.58140372,0.0,1366.48070828,4020.90055202,2953.19050444,4020.90055202,0.06,1.0,6.19169338879,223.680523354,246.364837775,0.907923896017,0.134999990463,4395.323074,3.01164600433,6.19169338879,-300558.757834,-61235.1647207,0.0,-47170.769653,4269.9419002,4319.06299034,4364.03969185,10125
222.79372,1257.3451,421.60962,1265.341,1408.9213414,545.33954487,1842.21888862,2003.36539684,1853.7210415,1853.7210415,0.04,1.0,1.02861069075,198.976623023,199.327194633,0.998241225386,0.140999794006,6578.96519618,0.0401959459649,1.02861069075,-127831.875689,-103058.016207,-30805.0775067,-77905.490538,6531.84094067,6548.23633505,6578.96519618,10125
359.667,1205.3722,143.86679,1174.3883,2719.86497174,578.222124835,3558.39612472,4091.56365787,3558.39612472,3558.39612472,0.049999997,1.0,0.239790047326,218.013147987,218.879424942,0.996042218425,0.0930001735687,4674.91491097,-2.99899042246,0.239790047326,-484720.384167,-250351.06743,-32047.2459069,-250351.06743,4555.62566432,4600.33187511,4668.99743292,10125
144.86586,1168.3915,423.9492,1233.2225,2369.15033518,1085.07931128,2771.96923384,3604.17175107,3139.49859386,2771.96923384,0.049999997,1.0,1.20489501287,286.514518352,288.043321378,0.994692454527,0.116999864578,4405.48303044,0.22825152695,1.20489501287,-237504.467104,-180904.732313,-65603.4867561,-135224.7687,4207.56085315,4315.33330808,4405.48303044,10125
521.5171,1330.3071,283.73727,1288.329,1719.18893009,0.0,2314.11752154,3108.59406885,2568.94148782,2314.11752154,0.049999997,1.0,0.288437477445,241.456845905,241.661052127,0.999154989107,0.166000127792,4456.03053985,-2.96685130948,0.288437477445,-193621.379414,-118021.089768,0.0,-34002.4545736,4315.41962707,4391.66358757,4448.82148285,10125
238.77892,1241.3534,458.45248,1218.3654,1598.82453305,765.911904351,1941.52213921,2195.79052436,1941.52213921,1616.7740574,0.049999997,1.0,0.920366047107,220.873088236,221.312228214,0.998015744629,0.134999990463,5624.65296908,-0.104266688063,0.920366047107,-136503.508117,-123788.307288,-45956.3593105,-117467.441712,5530.33448805,5577.93793592,5619.48738418,10125
918.14984,1103.4253,638.4089,1165.393,2019.53405562,1155.19748742,1666.82279134,3005.92469735,3005.92469735,3015.2513332,0.06,1.0,17.0973118154,286.522231869,288.525150913,0.993058078171,0.149999856949,753.584539486,2.92359473177,17.0973118154,-183239.004045,-125213.451754,-70532.8738554,-70532.8738554,714.641944928,716.821623272,738.216439768,10125
746.30896,1114.4196,942.9483,1100.8138,1352.05583713,0.0,2339.44704609,2435.89775943,2435.89775943,2339.44704609,0.07,1.0,0.962835927916,197.109481835,197.135882764,0.999866077505,0.133999824524,2081.22769319,-0.0690815461403,0.962835927916,-150135.19655,-140846.832318,0.0,0.0,2061.23602617,2071.14170214,2081.22769319,10125
950.12024,1108.4227,726.32745,1139.4065,1584.37386847,1433.18699973,1879.81894852,2031.41751973,2031.41751973,1879.81894852,0.04,1.0,17.9656274331,225.927441269,226.951439804,0.995488028031,0.143999814987,804.668358972,3.00401860549,17.9656274331,-134638.537446,-123939.935261,-87795.1479953,-87795.1479953,792.749443203,798.357432266,801.818777506,10125
753.3025,1122.4154,1013.20465,1079.3665,284.077831212,58.7009615663,138.426662772,276.913726318,1367.6338094,1216.94687533,0.049999997,1.0,0.912174534936,263.443229873,275.48691043,0.956282203976,1.125,1575.10982218,-0.164144753665,0.912174534936,-16836.4428534,-7669.02314969,-3114.81370896,-2744.81977157,1556.25702588,1560.54749493,1568.45601401,10125
948.12213,1103.4253,645.4024,1181.3846,1746.80148252,849.027336137,1738.96785297,2815.6700426,1738.96785297,849.027336137,0.049999997,1.0,13.4425823999,312.597004765,316.392060948,0.988005210458,0.192999839783,589.008206345,2.88953993123,13.4425823999,-188275.251607,-158963.283308,-54617.3337571,-54617.3337571,537.473429022,555.750542649,586.930682549,10125
540.4995,1214.3674,827.2748,1165.113,2050.60789529,652.634982916,2358.32609339,3054.5276071,2358.32609339,2175.30189139,0.06,1.0,0.864207644448,290.974343559,291.27929265,0.99895306979,0.151999950409,2796.30710448,-0.170093023442,0.864207644448,-188068.688529,-145219.780241,-36138.4445369,-137672.670541,2698.28686945,2739.13210833,2778.9680158,10125
465.5689,1272.3373,829.68506,1237.3555,3440.39278925,1534.24270904,4142.00000987,5193.51581802,4469.46195794,4142.00000987,0.07,1.0,0.927988258937,365.79270674,366.946803026,0.996854867584,0.109999895096,2781.29073945,-0.0957792264419,0.927988258937,-395366.192005,-326251.827528,-91420.5130303,-274037.67003,2729.0301271,2734.17948378,2759.81962185,10125
899.1674,1215.367,484.27905,1359.5747,3652.2139821,1878.95920994,3966.11898978,5247.54756896,4968.47986614,4968.47986614,0.04,1.0,14.3222591923,439.23593171,439.78153422,0.998759378311,0.113000154495,978.738179813,2.80707362476,14.3222591923,-370879.979671,-244015.308595,-113468.593643,-236419.683722,911.053369241,950.824348226,978.738179813,10125
463.57077,1303.3212,729.3247,1262.3425,2583.74276145,0.0,3394.29366817,4132.42150569,3469.84916715,3394.29366817,0.06,1.0,0.895861762741,268.894784561,270.218320738,0.995101974681,0.0980000495911,4070.2334183,-0.152992931148,0.895861762741,-562092.103916,-212732.711951,0.0,-147462.155672,3942.25815466,3975.43703202,4034.34599831,10125
513.52454,1241.3534,231.78539,1216.3665,2298.1013644,925.168236657,2637.59827,3807.12228465,3655.32543537,925.168236657,0.049999997,1.0,6.78252091116,282.844999628,283.660824284,0.99712394315,0.119999885559,3163.17446016,-3.05313602499,6.78252091116,-542933.291182,-224430.336589,-58011.7446669,-161194.232362,3127.04513715,3130.00634341,3140.53136308,10125
189.82423,1166.3925,472.56244,1175.3878,2218.5884987,684.792578388,2708.47802767,3326.20097781,2846.16821303,2338.62115245,0.04,1.0,1.03024840406,282.881266287,283.128058615,0.999128336736,0.126000165939,4057.69687577,0.0318042151284,1.03024840406,-367246.471197,-156816.968601,-40090.971386,-153895.900528,4041.90697862,4056.94047751,4057.69687577,10125
584.45886,1324.3102,302.74142,1205.8026,2302.12292206,1198.56615001,2728.13024129,2942.17772201,2728.13024129,2728.13024129,0.04,1.0,0.182936951971,305.628479134,312.895606241,0.976774595226,0.127000331879,3133.18851323,-2.74340273011,0.182936951971,-204965.447873,-162588.909389,-71380.861975,-156186.851842,2918.95137493,2961.35824832,3035.44632228,10125
493.54303,1203.3732,212.88428,1193.0967,2317.3986774,411.703434925,2779.26705243,3560.94859856,3346.0897069,2779.26705243,0.04,1.0,6.78029468822,280.846827299,280.990325146,0.99948931392,0.139000177383,3043.69086341,-3.10499336315,6.78029468822,-242016.636262,-205204.049869,-22023.0339025,-133811.921611,3015.50863698,3023.83329331,3042.32574056,10125
240.77705,1159.3961,538.5014,1197.3763,2014.3002475,1704.2196521,2191.98294783,2762.03643931,2762.03643931,1930.22352392,0.049999997,1.0,1.10918787643,300.13710896,302.153938517,0.993325158803,0.151000022888,3668.80503839,0.126883013461,1.10918787643,-181207.654369,-150770.532346,-104321.529453,-104321.529453,3588.59996455,3643.99678053,3664.76735586,10125
554.4866,1189.3805,297.24023,1187.3816,1655.1313412,1080.66285517,1926.30984622,2349.87118752,2349.87118752,2223.3402787,0.049999997,1.0,12.2739832456,257.254135981,257.899519047,0.997497540639,0.184000253677,2953.38090168,-3.13382243794,12.2739832456,-163160.272053,-110961.15054,-66101.7790383,-66101.7790383,2930.41482866,2940.90266851,2949.49642331,10125
464.56985,1187.3816,745.3099,1178.3862,2855.2481223,1082.81112666,1972.97324853,5325.90540514,1972.97324853,1082.81112666,0.049999997,1.0,0.976159849784,280.884127168,280.919177905,0.999875228395,0.08899974823,3050.99986592,-0.0320307823898,0.976159849784,-541380.264607,-363082.774943,-117416.027306,-363082.774943,3032.39417615,3033.00406506,3040.83214672,10125
806.2535,1145.4034,459.57446,1248.3497,2481.86122498,1230.07791221,2440.16892405,3981.87498132,2440.16892405,1230.07791221,0.049999997,1.0,13.9689246208,361.641116936,364.700459341,0.991611355767,0.142999887466,1178.41513304,2.85293647631,13.9689246208,-269897.906374,-246426.513066,-127967.478612,-127967.478612,1079.55764538,1135.27285525,1170.71222295,10125
745.3099,1059.4481,975.34467,1092.8783,1834.43397497,1003.6687772,2353.89752477,2371.70677185,2362.73809801,2362.73809801,0.03,1.0,1.13607362248,232.451228607,234.554056882,0.991034781906,0.12700009346,1476.93270558,0.144316404933,1.13607362248,-166291.881317,-137158.594236,-60509.9415709,-136329.879614,1451.29767571,1466.39338938,1476.93270558,10125
591.4524,1122.4154,938.7157,1151.8416,2219.71435236,2570.94131402,2614.24049924,2789.4381744,2614.24049924,2614.24049924,0.04,1.0,1.08279705962,348.507820247,351.291322648,0.992076370177,0.159000396729,1754.86814335,0.0845354834271,1.08279705962,-174702.517141,-161516.345055,-158289.840251,-158289.840251,1736.36178199,1746.89432444,1753.37502277,10125
783.2748,1133.4097,427.60406,1227.3607,2751.38452336,1616.36199353,3265.16684977,4375.9256797,3250.12024439,1799.6748877,0.04,1.0,15.7296944363,367.870175052,368.66391136,0.997846992116,0.121000289917,1168.1887935,2.88333980698,15.7296944363,-269097.81753,-199696.588866,0.0,-199696.588866,1088.27198491,1148.25102576,1168.1887935,10125
403.62628,1249.3492,656.9483,1191.0948,2009.67846527,1227.40908369,2597.09811919,2706.33439161,2597.09811919,2138.38287575,0.04,1.0,0.835751884726,259.933878008,260.870622784,0.996409159581,0.125999689102,4014.96048954,-0.226032153063,0.835751884726,-169393.828991,-160179.920626,-74005.4347839,-156552.084103,3875.35545568,3912.46658549,3975.73246475,10125
774.2831,1171.3899,419.34952,1266.3405,1986.2449723,1583.59426874,2074.38422878,2729.70999889,1645.49801254,1583.59426874,0.04,1.0,16.6575178099,367.414565106,369.053833247,0.995558186926,0.174999952316,1374.32067388,2.8801969882,16.6575178099,-187049.599786,-134469.987132,-100769.033137,-158118.879656,1308.95197268,1359.10681784,1368.67852128,10125
431.60037,1254.3467,720.7312,1234.6477,2301.30635081,1481.49307141,2597.06098691,3213.11898952,2597.06098691,2572.33025873,0.049999997,1.0,0.9514224169,289.801117074,290.609498066,0.997218325634,0.118999958038,3540.13517912,-0.0680266579846,0.9514224169,-199054.114688,-185657.279586,-89380.0103281,-185657.279586,3505.16890436,3508.41403861,3524.31675203,10125
788.27014,1192.3789,374.6531,1284.331,2441.32113358,1646.63799755,3177.53932132,3321.75326936,3073.12867423,1646.63799755,0.06,1.0,15.7170690439,423.714815026,425.603378882,0.995562620154,0.167999744415,1226.19099929,2.92283799835,15.7170690439,-208434.75,-196213.100916,-148082.309049,-148082.309049,1154.30096027,1218.72342262,1225.61868584,10125
342.6827,1300.3228,818.2351,1244.5634,365.077486531,58.9501388946,117.804507753,615.575279607,2097.38755329,2175.20928242,0.06,1.0,0.951817954113,478.810187688,480.122520707,0.997266670564,1.79999995232,2600.6991669,-0.116718915982,0.951817954113,-37897.5579654,-7205.3848153,-3590.75877649,-43132.1197875,2539.99812025,2543.37207444,2553.74671569,10125
828.2331,1219.3649,448.2933,1302.0536,2122.25140453,1647.23477083,2135.00017837,3164.84226338,1935.6989207,1935.6989207,0.049999997,1.0,15.6441689571,388.833734045,392.210668401,0.991389998724,0.190999984741,1321.00052061,2.92729802267,15.6441689571,-195351.853815,-142005.738726,-94962.0513281,-171543.466879,1243.88066028,1309.74893296,1317.9813269,10125
411.61887,1270.3384,667.97345,1238.7709,1907.85470242,256.482001895,2571.35695986,3215.64065856,2793.89766838,3215.64065856,0.04,1.0,0.912940876037,258.290878165,258.541455237,0.999030805054,0.159999847412,4221.48282752,-0.122523181183,0.912940876037,-200747.226046,-107019.055017,-14621.5174279,-86282.3478634,4118.44495858,4184.38789605,4215.72773376,10125
705.3469,1221.3639,497.5393,1226.3612,890.681402702,740.785998754,937.598099903,1148.65136293,740.785998754,740.785998754,0.04,1.0,19.3565641057,207.867678163,208.156308836,0.998613394551,0.24799990654,3048.29571533,3.11754956261,19.3565641057,-83216.4344156,-61755.9535371,-48714.7102311,-54142.4447045,3030.42903562,3031.52394145,3044.35606792,10125
816.2442,1183.3837,499.15625,1206.3717,2589.56290137,652.410083457,2939.61476061,4167.4447401,3579.11250661,2939.61476061,0.04,1.0,11.8587103094,317.920141198,320.656947278,0.991465003009,0.136999845505,1393.13822988,3.06922202989,11.8587103094,-263101.772401,-220754.463574,-36121.8856603,-136755.011796,1345.4533889,1368.00767566,1393.13822988,10125
422.6087,1230.3591,763.2933,1236.3561,3340.71386473,622.130798474,3515.38230708,5760.74000036,4108.58257405,4108.58257405,0.07,1.0,1.03124370884,340.737377882,341.021957498,0.999165509408,0.108999967575,2930.89986348,0.01760097377,1.03124370884,-373231.122001,-354008.072861,-33080.6332401,-213950.208935,2927.63485516,2929.1538934,2930.89986348,10125
823.23773,1223.3628,491.54486,1309.318,2635.90765294,1768.07917286,3115.67944721,3586.14315131,3068.30379612,1768.07917286,0.04,1.0,15.9060180961,342.649173961,342.816227266,0.999512703041,0.113000154495,1528.94270938,2.88802943391,15.9060180961,-344416.104995,-207878.831906,-145766.569851,-207878.831906,1458.20890198,1509.11969776,1528.94270938,10125
