x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance,label
891.17487,1258.3446,509.52823,1340.3019,1870.11568926,597.248609582,1862.95858085,3302.42835647,1091.16775173,1038.60059212,0.049999997,1.0,168.288419575,390.347482183,393.942086874,0.990875296622,0.232000112534,1260.71848597,167.880000458,168.288419575,-225042.983006,-135355.05954,-36229.5120948,-36229.5120948,1177.09480895,1192.99448422,1259.67931659,20587
693.35803,1386.278,403.71863,1407.5481,2168.07350835,617.186417966,2703.0778485,3013.14695496,2735.94935952,2677.07585046,0.04,1.0,123.867669755,290.419350571,291.153275072,0.997479250405,0.129999876022,3362.11796548,175.799938607,123.867669755,-205717.311267,-156269.004602,-34041.84344,-138784.194867,3333.73883252,3353.48700371,3358.30992427,20587
340.68454,1450.2446,744.31085,1354.2946,786.887363057,186.505872035,596.766890524,1249.13619373,1037.91045966,596.766890524,0.06,1.0,10.1010008771,414.874198552,417.63371149,0.993392504337,0.562000274658,3878.60583041,-13.3721436488,-10.1010008771,-109592.429374,-29567.0784085,-11244.0954012,-25200.8757371,3678.66478647,3788.74452314,3811.62441306,20587
411.61887,1397.2722,708.3441,1319.3129,2598.80000064,2348.57428416,2606.49998797,3700.93808568,2927.56591039,2927.56591039,0.06,1.0,12.7084320112,306.795558271,310.611907897,0.987713447139,0.106999874115,4371.24059594,-14.7207546041,-12.7084320112,-233233.935943,-202678.667586,-142776.373555,-170064.512531,4238.60488895,4268.68566991,4317.96455469,20587
406.6235,1373.2847,754.27515,1348.0264,2455.64971104,1192.13554802,3086.56530749,3230.33688725,3086.56530749,2663.1351012,0.07,1.0,4.16183340018,348.568001209,350.747708892,0.993785539784,0.140999794006,3781.11329156,-4.15546893263,-4.16183340018,-202467.757916,-184559.391944,-67144.6028597,-183093.212901,3738.394841,3744.88025173,3759.80602643,20587
820.24054,1277.3347,536.50323,1278.3342,2262.12635541,430.275591447,2366.04129797,3611.67114602,2366.04129797,1959.54037998,0.049999997,1.0,0.708075859232,283.739070426,283.945233562,0.99927393345,0.176999807358,2059.35367474,179.798169318,-0.708075859232,-471237.888584,-208351.189856,-23281.3002922,-184842.705003,2048.41921458,2053.84169551,2059.35367474,20587
447.58557,1342.3009,733.261,1309.4358,2416.1299342,314.373133143,3198.08929341,3383.24727296,3287.40040641,3159.66261048,0.06,1.0,5.79987235279,287.559673987,287.822448207,0.999087026669,0.141999721527,4174.28933057,-6.56265596001,-5.79987235279,-208292.863428,-196313.017431,-16450.1917096,-196313.017431,4074.18838555,4105.42104562,4153.77723527,20587
815.2451,1288.329,518.6145,1324.7521,2026.22488143,1345.67149101,2246.11938789,3258.39848676,1706.91892596,1508.20824999,0.049999997,1.0,21.524527494,298.858419774,302.738812435,0.987182374703,0.143000364304,2129.94175042,172.999725602,21.524527494,-204865.972422,-148234.417129,-75900.0447187,-163722.943699,2097.04277522,2114.11006274,2126.80250816,20587
477.55783,1326.3092,829.2322,1321.3118,2834.79612412,0.0,3718.00620666,4555.49544829,3718.00620666,2300.9304559,0.06,1.0,2.11967728155,351.709875496,352.232441997,0.998516415757,0.117999792099,3200.66858787,-0.814135695309,-2.11967728155,-462455.828935,-258086.217824,0.0,-197663.300231,3188.60878974,3194.27225133,3199.8883977,20587
880.185,1264.3414,629.41724,1241.3534,1490.56196786,0.0,1330.61019587,2730.86407287,2730.42565099,1330.61019587,0.04,1.0,70.8032300177,251.819216104,253.578893008,0.993060633387,0.305000066757,1928.78386371,-174.762307476,-70.8032300177,-186087.157738,-167464.409298,0.0,0.0,1886.23962764,1893.71510502,1915.39099413,20587
375.65216,1408.2665,771.2858,1345.2993,873.205667451,122.006811659,641.582001374,1675.7932096,1949.27609603,1949.27609603,0.06,1.0,2.72393633359,400.613086875,407.254652067,0.983691861694,0.621999979019,3624.88440916,-9.04308234177,-2.72393633359,-103033.428688,-36628.8516492,-7209.60604953,-85809.3509503,3550.95309595,3568.36680358,3570.94523105,20587
825.2359,1318.3134,562.0616,1296.8987,2127.44385236,564.545077324,2479.44865262,3016.72334385,2950.67760115,2479.44865262,0.049999997,1.0,55.956912534,264.044128048,265.129721361,0.995905425812,0.135999917984,2475.75939288,-175.348046423,-55.956912534,-210224.275841,-181937.527688,-33027.3000309,-129728.539295,2421.83597672,2458.93938719,2471.67007367,20587
11.988899,1617.1577,162.84921,1624.154,1540.92031082,523.787818789,1973.24881593,2165.59180472,2051.17151916,2165.59180472,0.08,1.0,1.65023650059,151.022454121,152.607033217,0.989616605065,0.113999843597,17309.7021694,2.65524742563,1.65023650059,-238087.906929,-126032.368342,-28837.8719433,-121278.467297,17235.2521698,17262.6073652,17309.3103463,20587
732.3219,1497.2202,541.4986,1518.2092,1853.14040714,628.99364943,2476.27214934,2690.61963008,2629.62850574,2690.61963008,0.04,1.0,28.548855007,191.974138737,195.648217892,0.981220993506,0.102999925613,6098.29109436,173.7231652,28.548855007,-165470.057579,-152137.067184,-34523.4414641,-151993.774577,6049.12538618,6049.12538618,6085.29897075,20587
