,x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
rmi,0.401259602418,0.402616135509,0.269853312247,0.454205315609,0.291394377639,0.233224753206,0.268306986949,0.288907917042,0.299166627495,0.222351950445,0.424287135953,0.00409149242651,0.285833993077,0.472976470528,0.46950154402,0.169078328473,0.483452064917,0.238677948373,0.328888073652,0.285833993077,0.226080035659,0.263772479677,0.187637348943,0.255356729589,0.22670695835,0.23138594326,0.24315230122
anova_f,12.1202705128,56.7812541338,17.5948230201,58.113915551,47.6161066708,23.5431369796,42.8379493892,49.0504966463,46.4914490325,38.0441128823,86.4652274682,,3.79446442133,105.058080613,88.0441229704,23.2438824387,34.4373732213,4.86675244432,10.268906995,3.79446442133,27.8270687554,35.5648968749,17.450345047,47.7914374372,4.87213080237,4.84588597881,4.86607557174
rfc_imp,0.0524701579974,0.0562450369323,0.0576171571808,0.0606401783419,0.0402916988796,0.0294229767469,0.033409507322,0.03367097722,0.0349371799361,0.0359614864642,0.0521802958022,0.0,0.0313900667835,0.046159063109,0.0425366476654,0.0353518867459,0.0505008885075,0.0224161077432,0.0401897967071,0.0343010933281,0.0287770555578,0.0359668758688,0.0270640124173,0.0410001977416,0.0259747239501,0.0262588046961,0.0252661263552
