x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance,label
513.2871,834.34814,415.03156,837.3993,2128.04378815,121.745155175,2107.26358458,2454.24623304,2107.26358458,2107.26358458,0.1764706,0.1764706,131.940240713,98.3029028973,105.840562407,0.928782884955,0.0769996643066,2734.97813624,178.221347823,131.940240713,-263411.339389,-79047.1374528,-24479.7166861,-79047.1374528,2729.59503756,2730.68325246,2734.97813624,97982
246.65742,843.3411,318.6321,838.3037,901.655839854,136.43748228,1094.73535057,1461.41143799,1094.73535057,1094.73535057,0.18039216,0.18039216,39.6079248201,72.1507446937,76.1366524909,0.947647976805,0.0739998817444,6962.77560651,-4.0035173378,-39.6079248201,-91200.2312708,-62581.5570396,-6485.07176588,-62581.5570396,6932.7369911,6944.08541853,6954.73091919,97982
609.154,798.3763,478.50104,820.30835,1224.73358442,21.4848051561,1106.62318589,2612.73351579,1106.62318589,1561.81664932,0.1764706,0.1764706,132.847789833,132.480982688,133.289657119,0.993932954374,0.101000070572,1171.64463568,170.470890914,132.847789833,-158355.491158,-63533.8182479,-764.685153913,-35025.3315333,1149.74487187,1159.63081232,1171.64463568,97982
235.67268,929.274,333.12662,902.13025,929.631817385,493.788607302,602.694787465,1734.66893529,825.240185909,1734.66893529,0.14117648,0.14117648,16.6121437672,101.163499275,101.338417691,0.998273918023,0.105999946594,6336.46942842,-15.564062729,-16.6121437672,-106496.805909,-46808.9857877,-28220.8095555,-34959.4267,6185.22230543,6241.66871732,6319.20772676,97982
667.07355,813.36456,417.2383,836.46094,1338.46407088,689.317405717,1162.89743998,2163.52716499,2163.52716499,2351.14200389,0.18823531,0.18823531,137.916666329,250.900567779,252.103850109,0.995227037074,0.181999921799,489.347722975,174.718221525,137.916666329,-124189.615441,-67328.6590003,-42705.3613124,-42705.3613124,484.268505636,486.566348172,487.70999931,97982
255.64494,912.2873,328.89716,883.7951,762.628281567,152.038423441,295.672219214,1310.51915449,1001.94751853,1310.51915449,0.18039216,0.18039216,24.3399892516,78.5983027537,78.7625982808,0.997914041301,0.103000164032,7603.82968879,-21.254055766,-24.3399892516,-75273.9512886,-57627.7090376,-8647.66009866,-17477.5287326,7383.58564865,7469.28142967,7582.63352758,97982
516.28296,865.324,394.152,896.4355,1152.78820977,97.0382832707,1251.49834014,1859.66250404,1251.49834014,991.252897451,0.1764706,0.1764706,129.020548915,126.031332703,129.040011803,0.976684138055,0.103000402451,2482.6586572,165.708498405,129.020548915,-129944.684606,-108847.683288,-4813.38207344,-67753.0340459,2413.88126343,2453.2058031,2482.6586572,97982
259.6394,900.29663,464.3551,862.8259,1497.15839719,825.066409369,1901.96768191,2466.13049294,2420.39771381,884.894344206,0.1764706,0.1764706,11.0871296238,208.116730306,208.325478463,0.998997971068,0.127999782562,2754.55072292,-10.3724798176,-11.0871296238,-150394.16466,-116353.165319,-50609.0808103,-54419.6516488,2656.0846418,2709.53605005,2743.57147673,97982
625.1318,809.3677,431.40085,832.34973,217.396518979,16.1958335149,73.222675014,166.218170868,1003.57467123,796.983142708,0.16078432,0.16078432,145.162272886,195.089350532,200.494942493,0.973038761505,0.916000127792,786.043426786,173.234699518,145.162272886,-9690.51582441,-4387.14163601,-882.993432976,-4094.41531487,751.356214291,752.958376582,756.915005207,97982
372.48267,826.35443,457.36478,809.3677,810.083260926,237.863293375,589.440350404,1167.4237113,902.951269259,1167.4237113,0.16862746,0.16862746,12.2567038145,86.5651292042,86.6699544737,0.998790523543,0.105000019073,4320.82934766,-11.3166226477,-12.2567038145,-106145.240802,-54610.8443255,-13089.0401316,-36601.5349999,4245.20854014,4267.33971658,4314.98807194,97982
