,x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
rmi,0.989226821982,1.05050717746,0.909860772324,1.14371281602,1.07731713721,0.806501112337,1.03094098313,1.04991791959,1.02299348663,0.971986184402,0.389064186605,0.00693015234441,1.02177404337,1.14723131985,1.18203915026,0.874795944599,0.985997483664,0.983339203341,1.07381730903,1.02177404337,0.963998586111,1.01500327762,0.748913046365,0.910195653176,0.956762585428,0.957980769922,0.955514917156
anova_f,18.1886916466,137.594508194,28.2777723434,143.765949322,88.6731109555,49.2209204115,103.310275013,128.556230283,115.535073114,86.5938752938,153.409797808,,7.3412827215,165.63167417,109.20628227,35.3291854374,58.6762080854,12.4233123574,20.129328862,7.3412827215,63.7139218853,95.2628436622,37.7819249081,105.854804374,12.3399563031,12.3291249228,12.3748139392
rfc_imp,0.046696908917,0.0490656248135,0.0554195684739,0.0579330769712,0.0382167918257,0.0295356451026,0.0355735564936,0.0382637075663,0.036545692497,0.0367194371146,0.0428979817996,0.0,0.0384867719123,0.0398640262805,0.0402195258265,0.0408576356441,0.0486129190737,0.025496842589,0.0449442538402,0.036996033184,0.0323660012421,0.0357528814749,0.0274150947691,0.0367975723143,0.027887382297,0.0279494819004,0.0294855860768
