x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance,label
316.01248,310.35342,180.80501,322.40707,178.057077577,0.0,89.1524891372,206.443042877,364.519950689,1030.1362126,1.28,1.0,15.6594793896,135.743693858,136.704364781,0.992972638987,0.624000072479,15.3555089943,3.05267841757,15.6594793896,-13309.5269477,-7155.43607934,0.0,0.0,12.8974295933,13.4409260696,14.1959366181,97982
64.79751,319.33472,190.0292,302.9891,121.824817738,0.0,0.0,121.724453032,774.47113997,1236.65830322,1.28,1.0,1.96626878672,126.293924927,128.100937236,0.985893840059,1.02700018883,643.598405323,-0.129789310206,1.96626878672,-11046.29866,0.0,0.0,0.0,634.888583728,638.87610678,643.598405323,97982
231.27727,300.3742,129.71602,306.91815,564.510646819,0.0,0.0,1483.07752889,1483.07752889,1840.95154862,1.28,1.0,7.0791980252,101.771856538,101.984689885,0.997913085312,0.181999921799,208.378845073,3.07724806977,7.0791980252,-73966.6442336,0.0,0.0,0.0,203.853998606,203.93589915,203.93589915,97982
151.52649,282.41165,284.51865,268.03513,679.512157788,0.0,633.166778724,1309.79897405,731.427688672,1335.60726747,1.28,1.0,0.95675241158,133.766957612,134.030137595,0.998036411905,0.184000015259,276.327537502,-0.107682358101,0.95675241158,-68205.1666502,-18450.9618905,0.0,0.0,266.225037856,272.05636715,276.327537502,97982
288.0997,278.41995,40.129765,364.53683,443.757046468,0.0,372.339793727,717.42692912,717.42692912,1443.27940449,1.28,1.0,11.1059403574,262.498010821,271.126316138,0.968176068484,0.570999860764,39.0409264949,2.80733627978,11.1059403574,-63453.2869196,-34818.4396231,0.0,0.0,10.2668797473,25.7833366501,36.5369226358,97982
109.657326,312.34927,272.38547,311.04724,1032.72350189,0.0,748.430445749,2162.38515485,2162.38515485,2162.38515485,1.28,1.0,0.9971730517,162.733352856,162.74681428,0.999917286101,0.159999847412,389.045512995,-0.00800108809503,0.9971730517,-120065.758514,-43853.4889877,0.0,0.0,388.106699946,388.665765051,389.045512995,97982
185.42056,277.42203,25.790539,285.52637,566.126067219,0.0,585.943656065,892.760320698,791.464004799,1122.78562378,1.28,1.0,13.3997407436,159.835615341,160.123286053,0.998203442361,0.258000135422,164.349139006,3.09086668363,13.3997407436,-78930.0757523,-39406.6057016,0.0,0.0,158.099554528,158.90097264,159.684276349,97982
10.965733,346.2786,216.95076,255.84335,719.624212183,0.0,694.584041982,978.137562612,947.570464711,1984.27843042,1.28,1.0,0.772734477931,224.963032054,227.766981441,0.987689394793,0.298999786377,516.136669598,-0.413700606259,0.772734477931,-78909.3263614,-42180.9910377,0.0,0.0,443.567633519,484.56039432,516.136669598,97982
288.0997,391.18503,126.24547,424.42963,640.135709641,0.0,670.567456487,1223.16416073,1223.16416073,1774.20340706,1.28,1.0,11.3951224692,165.233154052,165.539984114,0.998146489724,0.237999916077,264.792309517,2.93901175347,11.3951224692,-82598.8470752,-27542.3502079,0.0,0.0,244.051734895,247.134684613,258.402328706,97982
63.800625,376.21622,226.30635,363.964,923.13081452,0.0,758.190409326,1217.09714626,1217.09714626,2120.13262151,1.28,1.0,0.960463516121,162.966952333,163.010629632,0.999732058583,0.166999816895,721.224840603,-0.0752532438418,0.960463516121,-57198.4112294,-36607.2970908,0.0,0.0,704.255707733,716.233671998,721.224840603,97982
305.04672,415.13513,146.49797,425.32684,929.457097812,0.0,730.67277688,1647.93817264,1647.93817264,2182.39534259,1.28,1.0,8.97110700861,158.875980184,159.156474271,0.998237620629,0.19100022316,294.717650156,3.07739973466,8.97110700861,-89370.2977349,-35066.7243908,0.0,0.0,285.644633888,287.655606241,291.467432498,97982
130.5919,432.0998,248.24075,424.9706,255.442843627,0.0,0.0,536.315302326,626.651935846,1427.1388013,1.28,1.0,0.982201025926,117.864657124,118.080227969,0.998174369678,0.407999992371,1105.34834163,-0.0605232687213,0.982201025926,-50758.0854739,0.0,0.0,0.0,1098.46061503,1105.34834163,1105.34834163,97982
316.01248,399.1684,197.66866,379.61307,331.365460165,0.0,201.70929369,549.259894955,628.300908618,1166.68215574,1.28,1.0,9.80114463145,119.948616764,121.665464014,0.985888787222,0.354000091553,285.9754172,-2.9778307827,9.80114463145,-40998.8850408,-21387.3528951,0.0,0.0,276.728622909,280.850451439,285.142435632,97982
142.55452,375.2183,230.82901,354.8218,541.890904052,0.0,0.0,1128.50632209,1128.50632209,1037.24582786,1.28,1.0,0.917267653662,90.6002361863,90.674854531,0.999177077867,0.159999847412,963.570424073,-0.227072707691,0.917267653662,-67662.9863498,0.0,0.0,0.0,924.98492019,949.824546809,963.570424073,97982
223.30219,298.3784,70.65517,316.85132,959.995064032,0.0,669.821491619,1976.27333248,1285.0581855,1976.27333248,1.28,1.0,11.7975675063,153.760728043,154.566450634,0.994787209075,0.156999826431,154.707879846,3.02116105569,11.7975675063,-141721.682502,-56453.4469051,0.0,0.0,139.233822138,145.688172156,148.698507444,97982
85.732086,353.26404,224.2607,349.21417,151.585410025,0.0,0.0,0.0,946.942816513,1519.23707381,1.28,1.0,0.998047847648,138.587800126,138.655459975,0.999512028963,0.731999874115,681.946165631,-0.0292265741667,0.998047847648,0.0,0.0,0.0,0.0,681.946165631,681.946165631,681.946165631,97982
275.1402,312.34927,134.7381,316.07825,903.954247848,0.0,577.564422743,1823.16054273,1823.16054273,1857.93019906,1.28,1.0,13.0448789629,140.4516108,140.48302331,0.999776396399,0.164000034332,83.7368661189,3.11503960653,13.0448789629,-103673.677377,-24429.394494,0.0,0.0,81.8868178093,82.7489680303,82.7489680303,97982
147.53894,309.3555,260.70758,281.3638,723.699333393,0.0,0.0,1830.46793088,1154.36738774,1830.46793088,1.28,1.0,0.882939513217,116.579056217,116.690197481,0.999047552689,0.161999702454,429.398250867,-0.242478305612,0.882939513217,-89559.9967136,-13857.9649047,0.0,0.0,403.921983512,418.638150831,429.398250867,97982
252.21184,291.39294,137.5701,312.34927,107.002296015,0.0,0.0,0.0,627.27202537,252.808266573,1.28,1.0,2.33032801994,116.54139315,118.206695572,0.985911945056,0.742999792099,105.011512665,2.96079043823,2.33032801994,0.0,0.0,0.0,0.0,97.9660154462,97.9660154462,97.9660154462,97982
147.53894,307.35968,241.39922,292.54907,489.007158609,0.0,0.0,1135.69548234,0.0,1135.69548234,1.28,1.0,0.964584390929,95.0216098067,95.0249823106,0.999964509292,0.118999958038,516.960842946,-0.15650380704,0.964584390929,-109918.352341,0.0,0.0,0.0,492.050270974,516.960842946,516.960842946,97982
89.71963,355.2599,245.12607,323.9703,751.986893413,0.0,0.0,2102.84596493,880.536560499,2186.46576775,1.28,1.0,0.91673462721,158.525078967,158.550470355,0.999839852968,0.150000095367,595.08445213,-0.198684105357,0.91673462721,-88965.6866552,0.0,0.0,0.0,561.609925565,586.917380132,595.08445213,97982
248.2243,323.32642,64.82561,365.0359,884.422125603,0.0,870.71598091,1255.65806996,1255.65806996,1862.60288749,1.28,1.0,13.2107987378,188.081791292,188.604389465,0.997229130378,0.182000160217,145.760893587,2.91797109279,13.2107987378,-61674.3455219,-30117.6328076,0.0,0.0,126.741686885,129.106062991,141.269597065,97982
101.68224,313.3472,197.59872,306.19794,667.366024738,0.0,454.421883378,776.688288341,484.532148676,454.421883378,1.28,1.0,0.95806420895,96.1825506739,96.2170725274,0.999641208649,0.180999755859,689.570219228,-0.0743987304107,0.95806420895,-53530.7795643,-23318.9592075,0.0,0.0,678.107725943,684.370124645,689.570219228,97982
235.2648,290.39502,116.239784,311.35544,917.90253379,0.0,850.315151498,2160.53571354,1166.85779595,2160.53571354,1.28,1.0,11.5997555144,120.856500199,120.90880634,0.999567391805,0.139999866486,142.028718994,2.9672789388,11.5997555144,-83244.9334722,-29332.6758894,0.0,0.0,132.467358505,133.791996952,142.028718994,97982
135.57632,307.35968,257.3041,303.17062,822.411102362,0.0,0.0,1924.33423073,1924.33423073,1924.33423073,1.28,1.0,0.999417835375,121.799838454,121.853973256,0.999555740362,0.137999773026,433.492188735,-0.03439976892,0.999417835375,-124812.587957,0.0,0.0,0.0,428.866207752,431.796358502,433.492188735,97982
