,x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
rmi,0.40476458536,0.513202835829,0.306914295898,0.581373169644,0.358880993385,0.221095927436,0.268007164259,0.29150413386,0.270930579133,0.153811353672,0.436889228075,0.443616205086,0.194235686872,0.388776942167,0.396537527032,0.108027077191,0.572055051061,0.259125784567,0.327390712539,0.194235686872,0.271103583167,0.250375391599,0.200702937312,0.377917394759,0.256902603136,0.258599748219,0.254904959586
anova_f,6.5294420201,109.748504268,24.0629933404,119.024023197,69.9326738567,30.7327288208,42.6653247025,51.9735709788,47.6245203803,22.2533033586,69.5432536561,69.5432536561,2.50027982311,68.1730377384,44.0600166965,9.5005866549,16.9339123504,2.93485035282,8.05239196689,2.50027982311,40.9640676434,51.9539298058,27.3305792152,60.2696205592,2.93339337692,2.93710593743,2.93702275961
rfc_imp,0.0444431007394,0.0582668461135,0.0492294295413,0.0703970983086,0.0420927694953,0.026651861204,0.0320477873562,0.0287907544453,0.0312207530036,0.0259870951324,0.0528571305082,0.0573592552772,0.0293541842697,0.0351708209284,0.0397450224721,0.0269261825666,0.0595304914062,0.0216433485023,0.0344980068218,0.0241402335901,0.0327102190404,0.0310529308899,0.0246196707999,0.0406659423227,0.029016876776,0.0276669298161,0.0239152586727
