x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
253.20872,398.17047,64.92483,399.53674,775.563171029,0.0,198.104743673,1258.2255275,1039.89725608,2055.5302911,1.28,1.0,90.2959405555,188.28884706,188.340445201,0.999726037915,0.213000297546,307.599445873,179.584244139,90.2959405555,-63542.8780025,-15250.3876571,0.0,0.0,304.447847702,306.547567903,306.547567903
63.800625,423.1185,232.76282,399.7576,618.673098016,0.0,0.0,1200.36572823,1200.36572823,2126.27402694,1.28,1.0,0.505974148701,170.569501928,171.398770913,0.995161756526,0.224999904633,891.331912062,-7.87187111543,0.505974148701,-76606.9191091,-5941.22544875,0.0,0.0,871.819831871,884.889860419,891.331912062
202.3676,369.23077,130.18846,362.53308,458.313900501,0.0,0.0,963.635784113,0.0,963.635784113,1.28,1.0,174.188625242,72.4892219746,72.5082463502,0.999737624662,0.104000091553,849.933480668,-174.698556888,-174.188625242,-92560.0358631,0.0,0.0,0.0,834.516046812,849.933480668,849.933480668
104.6729,396.17462,206.1856,384.9888,609.569103684,0.0,0.0,1597.20202591,1597.20202591,1711.49737819,1.28,1.0,6.4964926297,102.127130726,102.153718611,0.999739726707,0.171999931335,1130.80219065,-6.2881299272,-6.4964926297,-112374.858992,0.0,0.0,0.0,1107.25113414,1130.80219065,1130.80219065
229.2835,354.26196,128.67102,377.10352,712.224716114,0.0,813.701906359,1325.33208436,887.778894707,1325.33208436,1.28,1.0,168.933127401,103.172709546,103.507401429,0.996766493226,0.136000156403,456.805073723,167.209224895,168.933127401,-87708.9181164,-39797.3552236,0.0,0.0,429.135906117,430.580612031,456.805073723
123.61371,456.0499,245.33743,431.81238,309.38107998,0.0,271.95499321,459.203972414,517.045211222,1068.52669024,1.28,1.0,9.39781590154,124.113340888,124.564334067,0.996379435716,0.362999916077,1221.52453653,-11.2613947338,-9.39781590154,-24570.8375345,-12828.4605803,0.0,0.0,1193.35844776,1208.86612178,1221.52453653
241.24611,422.12057,91.02437,436.08548,1008.2964041,0.0,557.214235448,1390.08982569,786.402397153,1710.10299541,1.28,1.0,174.583112583,150.869446476,151.031501907,0.998927009073,0.191999673843,522.814443556,174.688935223,174.583112583,-62474.6243841,-43131.5022867,0.0,0.0,506.072183183,506.072183183,518.881471851
125.60748,314.34512,274.03757,310.35342,626.606823839,0.0,721.402916154,1069.76706709,847.305113863,1278.37451884,1.28,1.0,1.54767807163,148.483754284,148.617949297,0.999097047069,0.22300028801,399.563954861,-1.54047236322,-1.54767807163,-93330.057133,-36847.9102614,0.0,0.0,396.435120463,398.053114765,399.563954861
316.01248,333.3056,176.6224,336.43573,624.232212592,0.0,515.483061578,862.522856739,862.522856739,1430.88564677,1.28,1.0,179.395453662,139.425220517,139.49008607,0.999534980909,0.231000185013,41.7286300829,178.713587783,179.395453662,-60360.8485105,-53253.3748241,0.0,0.0,39.9946900996,40.5972186858,41.3403953467
78.7539,435.09357,289.13812,389.61746,440.627526687,0.0,198.604386061,603.275992275,921.762339822,2062.84351664,1.28,1.0,3.27110474933,215.243110472,217.979674425,0.987445783833,0.44000005722,720.30690698,-12.1972503149,-3.27110474933,-48179.9393622,-18582.1444094,0.0,0.0,695.315562203,707.419723375,712.347841194
