x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
828.2331,1188.381,560.481,1261.343,2072.76238915,595.090984116,2496.07463717,3056.33655987,2615.52398172,595.090984116,0.07,1.0,164.955105764,277.515117603,278.119895961,0.997825476113,0.128000020981,1636.91995071,164.757091348,164.955105764,-346743.860297,-188407.970362,-66018.0240145,-66018.0240145,1550.07134446,1599.73529971,1634.52325322
550.4903,1151.4003,867.80994,1125.6964,2867.71643097,1983.05705786,3160.13201031,4170.28250947,3509.49915672,4170.28250947,0.06,1.0,3.87813459499,318.358986688,319.084827759,0.99772524104,0.108999729156,2151.87523626,-4.63102916231,-3.87813459499,-394308.401888,-203278.586028,-120433.162672,-193124.522532,2124.77816556,2127.33842853,2143.61154091
965.1064,1063.446,626.1258,1152.7538,3038.56747623,0.0,2412.49929184,6395.21587311,4672.13980991,6395.21587311,0.049999997,1.0,167.488311939,350.547757541,351.268622016,0.997947825596,0.108000040054,323.383462458,165.240254647,167.488311939,-419830.62513,-137241.9079,0.0,-77337.2956283,294.896215702,301.638965717,323.383462458
505.53192,1191.3795,848.2146,1209.3701,2343.65415325,1154.99459806,3091.43235162,3596.43505718,3091.43235162,1914.48438985,0.07,1.0,4.74060816505,343.15460198,347.290620303,0.988090613219,0.140000104904,2417.11331167,3.0052292258,4.74060816505,-249928.669445,-207497.443858,-68591.6567149,-68591.6567149,2378.56881644,2381.42877347,2410.19198432
929.1397,1107.4232,652.4843,1072.5667,3285.90173054,778.79167977,3325.49070839,5335.44027796,3325.49070839,5335.44027796,0.06,1.0,79.5499059398,278.842582726,281.564490158,0.990332916518,0.0900001525879,695.866321198,-172.819000427,-79.5499059398,-326469.586679,-202507.307791,-45349.6159499,-202507.307791,678.797585467,685.766655114,685.766655114
512.52545,1191.3795,790.1088,1244.9167,2011.98368112,0.0,2924.69292049,3130.782968,2924.69292049,2624.50357938,0.06,1.0,10.6557926922,282.699041352,285.585525975,0.989892748894,0.131000041962,2989.45740908,10.9165328292,10.6557926922,-200125.432214,-151458.23432,0.0,-68088.2446008,2864.96605031,2927.44060018,2989.45740908
941.1286,1110.4216,691.6191,1098.026,2746.42962756,759.509489913,2515.39368286,4220.5617324,2515.39368286,4220.5617324,0.06,1.0,87.9561884149,249.817216159,250.095166093,0.998888623328,0.105999946594,756.13036449,-177.155891313,-87.9561884149,-257547.890468,-152991.224848,-44953.8532375,-152991.224848,744.096497735,751.253641092,754.925427333
480.55505,1219.3649,788.27014,1179.3857,2333.62080928,0.0,3225.58336295,3551.98197971,3319.46586533,3225.58336295,0.07,1.0,5.91264439774,310.301326208,315.321207911,0.984080101252,0.130000114441,2903.23863541,-7.40256124568,-5.91264439774,-293977.275434,-216932.724135,0.0,0.0,2808.05042878,2819.91095079,2887.61424821
936.13324,1103.4253,723.33026,1077.4388,3351.05264209,3155.84594827,3895.45843417,3895.45843417,3895.45843417,3895.45843417,0.049999997,1.0,173.397846326,214.383783153,214.471242085,0.999592211379,0.0879998207092,857.358620287,-173.037779293,-173.397846326,-191669.261791,-45547.6044815,-45547.6044815,-45547.6044815,843.214770529,856.27201708,856.27201708
503.53375,1143.4044,929.17255,1124.8514,2884.7661802,3225.47281933,3335.46942791,3779.42949038,3335.46942791,3225.47281933,0.07,1.0,3.05506813481,426.042957781,426.909099212,0.997971133824,0.15299987793,1712.96735708,-2.49586301094,-3.05506813481,-247411.21968,-232988.391628,-191964.810173,-191964.810173,1693.43822104,1697.32737109,1702.860149
993.0805,1053.4513,721.3321,1023.4669,2583.91559085,0.0,1752.79156832,5420.5476969,4789.55261312,5420.5476969,0.04,1.0,6.28580695077,273.397617301,280.204104666,0.97570882349,0.110000133514,232.61979519,-173.70352089,6.28580695077,-760131.150459,-104759.698399,0.0,0.0,208.597485826,225.998734504,232.61979519
500.53653,1160.3956,981.6232,1053.3263,3668.48173067,0.0,5381.6997794,6354.97362627,6314.23678512,5381.6997794,0.07,1.0,13.7754575313,492.857199455,497.718896313,0.990232042837,0.126999855042,1553.58907671,-12.5470957796,-13.7754575313,-391803.346944,-229819.962646,0.0,-62611.7086043,1410.23995083,1486.12768946,1542.3432918
1035.0416,938.51117,797.2618,990.4841,2221.46595454,0.0,1021.8603267,5172.35460202,3712.54073879,5172.35460202,0.07,1.0,1.34461785914,243.39354704,248.690482031,0.978700692734,0.12299990654,393.477008432,167.670433603,-1.34461785914,-712971.441811,-49496.8097365,0.0,-33541.1581209,377.014100478,392.266210358,392.828229194
