x_start,y_start,x_end,y_end,average-velocity,20-perc-velocity,50-perc-velocity,80-perc-velocity,median-velocity-last5,median-velocity-last3,mid-stroke-area-covered,mid-stroke-pressure,mean-resultant-length,direct-end-to-end-distance,length-of-trajectory,ratio-end-to-end-dist-and-length-of-trajectory,stroke-duration,max-perp-distance,direction-of-end-to-end-line,average-direction,20-perc-accel,50-perc-accel,80-perc-accel,median-accel-first5,20-perc-perp-distance,50-perc-perp-distance,80-perc-perp-distance
241.24611,343.28482,149.45427,360.26602,535.248160086,0.0,0.0,787.948602548,0.0,787.948602548,1.28,1.0,167.677148057,93.3493601693,93.4167483865,0.999278628101,0.12299990654,393.80109163,169.518957123,167.677148057,-56282.2884105,0.0,0.0,0.0,375.239210337,375.239210337,393.80109163
45.8567,390.1871,196.75047,364.6619,236.162212556,0.0,0.0,272.990463573,486.798131266,1088.80555886,1.28,1.0,7.45429070327,153.03746489,153.419864591,0.997507495513,0.429999828339,877.911041683,-9.60126586507,-7.45429070327,-17268.5082049,-6814.52365604,0.0,0.0,864.910008099,870.666904723,877.911041683
316.01248,385.1975,116.646286,410.1803,685.640965174,0.0,0.0,1218.16195335,1902.77900809,2548.31792766,1.28,1.0,129.48669297,200.925408064,202.408907182,0.99267078145,0.343000173569,141.238146696,172.857433005,129.48669297,-66864.0280107,0.0,0.0,0.0,124.245790715,132.635772639,132.635772639
117.6324,414.1372,207.19064,383.9208,634.668789532,0.0,0.0,1869.9478972,0.0,1869.9478972,1.28,1.0,18.5489024452,94.5183007722,94.5190507412,0.999992065419,0.125,1299.15229808,-18.6440789103,-18.5489024452,-122726.237939,0.0,0.0,0.0,1204.3631666,1233.17393388,1299.15229808
124.610596,319.33472,229.00447,305.15625,670.271348055,0.0,0.0,1909.70887183,0.0,1909.70887183,1.28,1.0,7.95915496444,105.352313407,105.371253309,0.999820255511,0.108000040054,590.230737263,-7.73441946654,-7.95915496444,-94086.294568,0.0,0.0,0.0,564.024476944,575.28585801,590.230737263
255.2025,306.36176,105.08087,344.11197,1129.89983504,0.0,1197.78933045,2262.46816922,2093.17982758,2262.46816922,1.28,1.0,166.262805892,154.795291107,154.858902094,0.999589232608,0.134999990463,113.727708488,165.884828153,166.262805892,-114027.567376,-57795.6298793,0.0,0.0,101.251406434,104.528823665,113.727708488
164.486,321.33057,242.243,310.35342,420.026011308,0.0,0.0,322.179731571,0.0,322.179731571,1.28,1.0,8.18728513352,78.528013289,78.5281564296,0.999998177207,0.107000112534,641.795876002,-8.03548759847,-8.18728513352,-76979.2005921,0.0,0.0,0.0,619.87113476,621.982857104,641.795876002
268.162,288.39917,115.8214,332.71198,896.475092454,0.0,0.0,2141.40787915,2141.40787915,2553.27306197,1.28,1.0,165.772539435,158.65460453,158.866852743,0.998663986791,0.12700009346,42.439038692,163.78135128,165.772539435,-88479.2469124,0.0,0.0,0.0,36.7867232625,36.7867232625,38.3995381355
193.39565,312.34927,293.90784,300.92813,764.444147879,0.0,0.0,1613.29342509,0.0,1613.29342509,1.28,1.0,6.52432980025,101.158997511,101.159456835,0.999995459413,0.092000246048,367.293837275,-6.48267988084,-6.52432980025,-122277.548467,0.0,0.0,0.0,353.863633527,359.028999578,367.293837275
254.20561,295.3846,121.37184,332.6002,716.975822269,0.0,0.0,2175.3235969,781.976742641,2518.90008226,1.28,1.0,164.213033307,137.948582217,138.048170438,0.999278598043,0.15700006485,99.2843861796,164.348896691,164.213033307,-146188.353433,0.0,0.0,0.0,88.1751685595,88.1751685595,94.1358599627
139.56387,287.40125,239.2609,272.221,727.977782928,0.0,0.0,1650.05834321,0.0,1650.05834321,1.28,1.0,8.75156453628,100.846109399,100.849028015,0.999971059556,0.106999874115,421.321636125,-8.65757607076,-8.75156453628,-80513.1652698,0.0,0.0,0.0,399.067843677,408.017873366,421.321636125
206.35515,330.31186,117.6669,354.54083,623.747543279,0.0,0.0,1541.44838444,0.0,1541.44838444,1.28,1.0,164.514921875,91.9382873199,91.948950274,0.999884033978,0.103999853134,478.013199164,164.72007089,164.514921875,-110103.936047,0.0,0.0,0.0,445.346249459,445.346249459,478.013199164
112.64798,393.18088,213.18294,376.03387,944.524696571,0.0,0.0,1860.12753998,1641.9364505,1641.9364505,1.28,1.0,9.7928291567,101.9867547,102.008472974,0.999787093424,0.106999874115,1081.51468116,-9.67909792312,-9.7928291567,-118421.486198,-101699.128512,0.0,0.0,1034.34874813,1049.64395115,1081.51468116
204.36137,363.24323,86.36745,397.9585,584.926349643,0.0,0.0,1823.47190318,1823.47190318,1823.47190318,1.28,1.0,165.264829546,122.994776833,123.357148079,0.997062421981,0.158999919891,514.073754276,163.605465053,165.264829546,-65494.9059715,0.0,0.0,0.0,469.229356733,469.229356733,489.566842431
91.7134,410.14554,216.60211,390.68082,657.63120373,0.0,0.0,1411.09867712,1089.40887788,2049.56146379,1.28,1.0,6.95954984896,126.396460434,126.551905153,0.998771691982,0.158999919891,1033.2846471,-8.85865050059,-6.95954984896,-127196.02605,0.0,0.0,0.0,999.079398668,1033.2846471,1033.2846471
180.43614,386.19543,60.239426,403.886,761.333227052,0.0,0.0,880.019038877,773.344911416,2084.58136946,1.28,1.0,170.550083455,121.491589517,121.554035246,0.99948627185,0.135999917984,684.025099445,171.627309838,170.550083455,-72562.5191651,-25758.5275652,0.0,0.0,654.06418497,656.463834953,674.270759122
76.760124,435.09357,106.66667,418.1289,22.8155396299,0.0,0.0,12.3749749214,0.0,0.0,1.28,1.0,12.2675626135,34.3831575318,39.6630495854,0.866881338961,1.66499996185,4534.44620745,-29.5643382191,12.2675626135,-479.503281702,0.0,0.0,0.0,4369.6357944,4401.18308938,4534.44620745
104.6729,385.1975,216.49348,358.07068,791.318088489,0.0,0.0,2045.29561121,1932.13717879,1932.13717879,1.28,1.0,13.3373551189,115.063923429,115.093064393,0.999746805213,0.115000009537,939.107336065,-13.6360930413,-13.3373551189,-94561.6554599,0.0,0.0,0.0,872.972442495,939.107336065,939.107336065
204.36137,345.28067,64.44823,372.91467,866.807961961,0.0,714.647261189,2407.15634685,1023.67195386,2407.15634685,1.28,1.0,170.006205067,142.616004364,142.862306553,0.998275946989,0.148999929428,368.47809957,168.827408581,170.006205067,-130400.873597,0.0,0.0,0.0,341.172861609,342.562155799,368.47809957
64.79751,361.2474,220.28079,295.14096,740.07009249,0.0,739.588785677,1742.27145554,1022.60847252,1742.27145554,1.28,1.0,24.9662939929,168.95298686,169.604806262,0.996156834134,0.188999891281,633.855334451,-23.0336210962,-24.9662939929,-64329.0677823,-40259.889943,0.0,0.0,553.075133323,605.054847274,633.855334451
255.2025,325.32224,179.38498,331.05508,265.448622654,0.0,0.0,0.0,0.0,934.593511788,1.28,1.0,175.704057781,76.0339515836,76.034075791,0.999998366424,0.150000095367,305.304349594,175.675884952,175.704057781,0.0,0.0,0.0,0.0,300.017431817,300.017431817,303.482068642
70.77882,321.33057,166.47975,293.38876,717.479756432,0.0,247.031472769,1347.42546459,976.088589977,976.088589977,1.28,1.0,16.4061700928,99.6966034975,99.6974103371,0.999991907116,0.136000156403,807.549443186,-16.2762257749,-16.4061700928,-106722.069375,-21861.6252425,0.0,-14092.0102945,737.327698934,748.490512218,804.053724283
240.24922,321.33057,151.52649,333.3056,695.380873229,0.0,0.0,1635.63948299,592.502390137,592.502390137,1.28,1.0,172.020214616,89.5272258151,89.5378868324,0.999880932892,0.107999801636,301.862006384,172.31316225,172.020214616,-82891.4497431,-73755.3011736,0.0,0.0,291.016684306,294.477094484,301.862006384
